name,dist_rnn_vs_inter,dist_rnn_vs_extr,dist_inter_vs_extr
2_13,0.00010516293554705804,0.0001261928521908641,2.504896738017787e-05
2_12,0.000995429406801514,0.0018396303463600139,0.000978405188566052
2_8,0.00012218715378252008,0.00033849486783309657,0.00024235810603284036
2_5,5.208743163649993e-05,0.001420033438085979,0.0013679593587775068
2_3,0.00014421849502841214,0.0001722583838868202,3.406178879895189e-05
2_14,8.4133018903252e-05,0.0036201632888689258,0.003536043622293702
