name,spec_num,during_time_spec,extraction_mistake_during,dfa_extract_specs_states,dfa_extract_specs_final,dfa_extract_spec_mem_queries,mistake_time_rand,mistake_rand,rand_num_queries
3,spec_5.dot,8.54,NAN,14,11,5348,16.2,"('d', 'c', 'b', 'e', 'b', 'a', 'c', 'e', 'b', 'a', 'b', 'a', 'b', 'd', 'd', 'b', 'b', 'c', 'e', 'b', 'a', 'd', 'b', 'a', 'd', 'b', 'a', 'd', 'c', 'a', 'a', 'e', 'c', 'c', 'e', 'a', 'b', 'd', 'e', 'b', 'a', 'a', 'd', 'b', 'd', 'a', 'c', 'b', 'd', 'b', 'b', 'a', 'd', 'd', 'c', 'b', 'c', 'a', 'e', 'a', 'd', 'e', 'e', 'c', 'e', 'e', 'e', 'a', 'c', 'c', 'd', 'd', 'e', 'a', 'd', 'e', 'b', 'c', 'b', 'a', 'b', 'd', 'a', 'b', 'd', 'a', 'b', 'd', 'a', 'b', 'd', 'b', 'd', 'e', 'e', 'b', 'a', 'e', 'a', 'e', 'd', 'c', 'e', 'b', 'a', 'd', 'a', 'b', 'd', 'a', 'c', 'a', 'e', 'c', 'b', 'b', 'e', 'e', 'e', 'b', 'e', 'b', 'b', 'e', 'c', 'e', 'd', 'b', 'e', 'e', 'd', 'd', 'c', 'b', 'd', 'a', 'd', 'b', 'b', 'c', 'e', 'a', 'd', 'c', 'a', 'd', 'e', 'd', 'd', 'a', 'b', 'd', 'd', 'b', 'e', 'd', 'c', 'c', 'e', 'e', 'c', 'c', 'e', 'c', 'a', 'c', 'b', 'd', 'e', 'd', 'b', 'c', 'a', 'e', 'e', 'b', 'a', 'a', 'b', 'b', 'e', 'b', 'a', 'c', 'a', 'e', 'b', 'b', 'c', 'c', 'a', 'e', 'e', 'e', 'b', 'd', 'd', 'b', 'a', 'd', 'd', 'b', 'e', 'e', 'b', 'a', 'b', 'c', 'c', 'd', 'a', 'a', 'b', 'b', 'a', 'b', 'd', 'a', 'c', 'e', 'e', 'd', 'd', 'a', 'e', 'd', 'd', 'a', 'e', 'a', 'e', 'c', 'a', 'a', 'b', 'd', 'e', 'c', 'e', 'e', 'd', 'a', 'b', 'e', 'a', 'b', 'c', 'e', 'b', 'b', 'b', 'e', 'c', 'e', 'c', 'b', 'b', 'e', 'a', 'e', 'b', 'd', 'a', 'd', 'a', 'b', 'c', 'b', 'a', 'e', 'c', 'b', 'b', 'a', 'e', 'd', 'd', 'c', 'b', 'a', 'c', 'd', 'b', 'b', 'd', 'e', 'b', 'd', 'b', 'a', 'e', 'e', 'a', 'a', 'b', 'd', 'd', 'e', 'a')",25800
3,spec_4.dot,10.5,NAN,14,11,5483,8.98,"('b', 'e', 'a', 'c', 'a', 'c', 'd', 'c', 'a', 'd', 'd', 'e', 'c', 'd', 'd', 'e', 'c', 'c', 'b', 'a', 'b', 'e', 'a', 'a', 'd', 'e', 'c', 'b', 'a', 'c')",13800
3,spec_1.dot,21.2,"('b', 'd', 'c', 'b', 'a', 'b', 'b', 'c')",19,16,6770,1.82,"('d', 'd', 'e', 'd', 'c', 'b', 'a', 'd', 'a', 'e', 'd', 'a', 'a', 'b', 'c', 'c', 'a', 'e', 'c', 'c', 'c', 'c', 'e', 'd', 'e', 'd', 'e', 'e', 'e', 'b', 'e', 'd', 'a', 'e', 'c', 'a', 'd', 'a', 'e', 'a', 'd', 'e', 'd', 'd', 'c', 'e', 'a', 'c', 'b', 'd', 'd', 'e', 'e', 'c', 'd', 'b', 'a', 'b', 'b', 'd', 'd', 'a', 'd', 'c', 'e', 'd', 'c', 'a', 'c', 'e', 'b', 'a', 'a', 'a', 'c', 'e', 'd', 'd', 'd', 'e', 'c', 'c', 'e', 'b', 'd', 'b', 'c', 'c', 'd', 'a', 'b', 'e', 'b', 'c', 'c', 'c', 'd', 'b', 'a', 'e', 'd')",2400
3,spec_3.dot,7.52,NAN,14,11,5368,2.78,"('c', 'a', 'd', 'd', 'b', 'a', 'c', 'e', 'a', 'e', 'b', 'a', 'e', 'e', 'd', 'c', 'b', 'a', 'b', 'a', 'b', 'd', 'd', 'a', 'c')",4400
3,spec_2.dot,1.93e+02,"('b', 'a', 'e', 'a', 'a', 'c', 'd', 'e', 'b', 'd', 'b', 'b')",45,34,42287,13.5,"('d', 'e', 'e', 'd', 'e', 'b', 'a', 'c', 'd', 'c', 'b', 'b', 'd', 'c', 'c', 'a', 'a', 'e', 'e', 'c', 'e', 'c', 'd', 'a', 'e', 'e', 'a', 'd', 'd', 'b', 'a', 'a', 'b', 'c', 'c', 'e', 'a', 'd', 'e', 'a', 'd', 'e', 'b', 'e', 'e', 'a', 'c', 'e', 'd', 'e', 'b', 'd', 'c', 'b', 'e', 'e', 'c', 'e', 'c', 'd', 'c', 'b', 'b', 'd', 'e', 'c', 'a', 'd', 'e', 'b', 'b', 'd', 'e', 'd', 'b', 'a', 'c', 'd', 'b', 'e', 'c', 'b', 'b', 'a', 'c', 'b', 'b', 'b', 'd', 'a', 'b', 'a', 'a', 'a', 'c', 'e', 'b', 'e', 'a', 'd', 'e', 'c', 'd', 'b', 'd', 'c', 'b', 'a', 'b', 'a', 'c', 'c', 'b', 'e', 'a', 'd', 'e', 'a', 'e', 'd', 'd', 'c', 'd', 'd', 'e')",20400
5,spec_5.dot,1.08e+02,"('a', 'a', 'a', 'd', 'e', 'e')",36,3,31999,0.262,"('c', 'e', 'd', 'c', 'd', 'a', 'c', 'd', 'a', 'e', 'd', 'e', 'a', 'd', 'c', 'd', 'e', 'b', 'b', 'd', 'b', 'b', 'c', 'c', 'a', 'd', 'e', 'a', 'd', 'd', 'a', 'b', 'b', 'c', 'a', 'e', 'd', 'a', 'a', 'a', 'a', 'b', 'c', 'a', 'b', 'e', 'b', 'e', 'b', 'e', 'e', 'b', 'e', 'd', 'a', 'd', 'a', 'b', 'a', 'a', 'a', 'a', 'a', 'd', 'e', 'd', 'a', 'd', 'e', 'b', 'b', 'c', 'a', 'a', 'c', 'e', 'd', 'e', 'b', 'e', 'a', 'd', 'b', 'c', 'e', 'c', 'b', 'e', 'a', 'a', 'd', 'd', 'c', 'd', 'a', 'b', 'b', 'd', 'd', 'b', 'e', 'b', 'e', 'b', 'c', 'e', 'a', 'c', 'd', 'd', 'a', 'd', 'a', 'a', 'b', 'd', 'c', 'a', 'b', 'b', 'a', 'c', 'e', 'c', 'd', 'c', 'e', 'b', 'e', 'a', 'd', 'd', 'a', 'd', 'd', 'a', 'b', 'e', 'b', 'a', 'b', 'e', 'd', 'a', 'c', 'a', 'b', 'e', 'c', 'b', 'c', 'c', 'a', 'e', 'b', 'c', 'a', 'd', 'e', 'b', 'c', 'a', 'd', 'c', 'b', 'c', 'b', 'a', 'd', 'e', 'e')",200
5,spec_4.dot,1.5,"('a', 'b', 'b', 'e', 'e')",6,1,696,0.161,"('d', 'a', 'd', 'b', 'e', 'b', 'e', 'b', 'd', 'a', 'a', 'b', 'e', 'a', 'c', 'e', 'd', 'c', 'd', 'b', 'd', 'a', 'a', 'a', 'e', 'e', 'c', 'c', 'a', 'e', 'b', 'd', 'a', 'd', 'b', 'd', 'b', 'a', 'a', 'd', 'e', 'c', 'e', 'e', 'e', 'd', 'd', 'd', 'b', 'b', 'a', 'a', 'a', 'a', 'e', 'b', 'd', 'a', 'e', 'b', 'e', 'd', 'b', 'a', 'd', 'c', 'c', 'a', 'b', 'c', 'a', 'c', 'd', 'd', 'e', 'd', 'c', 'e')",200
5,spec_1.dot,88.8,"('a', 'a', 'b', 'a', 'e')",37,2,26793,0.348,"('e', 'd', 'd', 'b', 'e', 'e')",200
5,spec_3.dot,1.45,"('c', 'c', 'e', 'e')",6,1,538,0.256,"('a', 'c', 'e', 'e', 'b', 'c', 'e', 'b', 'a', 'b', 'a', 'c', 'e', 'b', 'c', 'e', 'e', 'a', 'e', 'd', 'e', 'a', 'c', 'c', 'b', 'b', 'e', 'c', 'b', 'c', 'd', 'a', 'c', 'a', 'c', 'c', 'd', 'e', 'b', 'e', 'd', 'e', 'd', 'b', 'd', 'e', 'd', 'c', 'd', 'c', 'd', 'd', 'c', 'a', 'e', 'b', 'd', 'b', 'd', 'b', 'd', 'd', 'b', 'd', 'c', 'd', 'c', 'e', 'b', 'c', 'd', 'd', 'e', 'e', 'd', 'c', 'd', 'a', 'd', 'e', 'c', 'e', 'e')",200
5,spec_2.dot,98.4,"('c', 'c', 'e', 'e')",34,2,26254,0.238,"('a', 'd', 'b', 'd', 'a', 'b', 'e', 'a', 'b', 'e', 'd', 'e', 'c', 'd', 'e', 'e')",200
24,spec_5.dot,17.7,NAN,23,14,10110,1.33e+02,NAN,120000
24,spec_4.dot,16.0,NAN,23,14,10110,35.9,"('b', 'd', 'd', 'a', 'b', 'b', 'b', 'e', 'c', 'c', 'd', 'a', 'd', 'd', 'e', 'd', 'e', 'e', 'a', 'c', 'e', 'b', 'c', 'd', 'd', 'a', 'e', 'c', 'b', 'd', 'a')",33400
24,spec_1.dot,16.1,NAN,23,14,10110,19.2,"('b', 'd', 'd', 'd', 'e', 'b', 'a', 'c', 'd', 'a', 'd', 'a', 'a', 'e', 'c', 'c', 'd', 'b', 'e', 'b', 'e', 'b', 'e', 'b', 'e', 'e', 'a', 'd', 'd', 'e', 'e', 'd', 'c', 'a', 'a', 'd', 'a', 'c', 'd', 'b', 'e', 'b', 'b', 'e', 'd', 'd', 'e', 'd', 'd', 'c', 'e', 'b', 'c', 'c', 'c', 'c', 'd', 'c', 'a', 'b', 'b', 'c', 'e', 'e', 'b', 'e', 'a', 'a', 'c', 'a', 'e', 'b', 'c', 'e', 'a', 'e', 'c', 'b', 'd', 'd', 'c', 'd', 'a', 'd', 'e', 'a', 'e', 'b', 'd', 'b', 'a', 'b', 'a', 'a', 'c', 'd', 'c', 'd', 'c', 'b', 'b', 'd', 'a', 'b', 'a', 'a', 'a', 'c', 'd', 'a', 'a', 'e', 'a', 'e', 'd', 'b', 'a', 'd', 'b', 'd', 'e', 'c', 'b', 'b', 'a', 'a', 'b', 'a', 'c', 'a', 'a', 'c', 'b', 'b', 'b', 'e', 'a', 'c', 'd', 'd', 'c', 'c', 'd', 'd', 'd', 'c', 'c', 'c', 'b', 'e', 'c', 'b', 'b', 'd', 'e', 'e', 'b', 'e', 'd', 'c', 'e', 'b', 'd', 'c', 'c', 'e', 'b', 'a', 'd', 'a', 'b', 'e', 'b', 'a', 'c', 'c', 'd', 'a', 'e', 'b', 'e', 'c')",16800
24,spec_3.dot,16.5,NAN,23,14,10110,14.7,"('a', 'e', 'b', 'd', 'e', 'a', 'd', 'e', 'b', 'e', 'd', 'a', 'c', 'c', 'a', 'b', 'c', 'e', 'd', 'e', 'e', 'd', 'e', 'e', 'e', 'a', 'a', 'c', 'c', 'b', 'b', 'a', 'e', 'a', 'c', 'e', 'b', 'd', 'c', 'a', 'b', 'd', 'd', 'b', 'd', 'b', 'e', 'e', 'd', 'c', 'c', 'c', 'd', 'e', 'c', 'd', 'd', 'b', 'a', 'b', 'e', 'a', 'd', 'd', 'e', 'c', 'b', 'a', 'b', 'd', 'c', 'a', 'e', 'e', 'd', 'a', 'd', 'e', 'e', 'd', 'b', 'd', 'c', 'e', 'c', 'b', 'c', 'e', 'b', 'a', 'b', 'c', 'a', 'c', 'd', 'c', 'b', 'c', 'c', 'a', 'd', 'c', 'b', 'd', 'c', 'd', 'a', 'd', 'a', 'b', 'b', 'b', 'd', 'e', 'b', 'e', 'a', 'd', 'b')",13600
24,spec_2.dot,1.55e+02,"('a', 'e', 'd', 'c', 'e', 'c', 'c', 'b', 'e', 'e', 'a', 'b', 'd', 'e', 'a', 'd', 'b', 'a')",47,29,36618,12.7,"('a', 'c', 'a', 'b', 'b', 'e', 'a', 'd', 'c', 'b', 'c', 'd', 'd', 'd', 'b', 'c', 'd', 'c', 'd', 'a', 'd', 'd', 'b', 'd', 'c', 'a', 'd', 'd', 'e', 'c', 'e', 'd', 'c', 'd', 'a', 'a', 'a', 'a', 'b', 'd', 'a', 'c', 'a', 'e', 'a', 'e', 'a', 'c', 'a', 'b', 'b', 'b', 'c', 'b', 'c', 'b', 'd', 'b', 'b', 'b', 'd', 'd', 'c', 'c', 'e', 'd', 'd', 'a', 'd', 'a', 'e', 'e', 'a', 'a', 'b', 'b', 'b', 'c', 'c', 'b', 'd', 'd', 'e', 'c', 'd', 'b', 'b', 'e', 'd', 'b', 'c', 'a', 'a', 'd', 'a', 'b', 'e', 'd', 'e', 'e', 'a', 'd', 'c', 'd', 'e', 'b', 'c', 'c', 'c', 'b', 'd', 'd', 'e', 'b', 'e', 'c', 'a', 'b', 'd', 'a', 'e', 'e', 'd', 'e', 'b', 'e', 'b', 'a', 'a', 'd', 'b', 'e', 'b', 'd', 'e', 'c', 'e', 'a', 'c', 'c', 'a', 'e', 'a', 'c', 'a', 'c', 'c', 'b', 'b', 'b', 'c', 'e', 'c', 'd', 'e', 'd', 'd', 'd', 'a', 'e', 'b', 'c', 'd', 'b', 'd', 'c', 'b', 'b', 'c', 'c', 'b', 'e', 'e', 'e', 'a', 'e', 'b', 'b', 'b', 'a', 'c', 'e', 'e', 'a', 'e', 'b', 'd', 'c', 'e', 'b', 'a', 'e', 'e', 'e', 'a', 'e', 'c', 'e', 'c', 'e', 'd', 'b', 'a', 'e', 'e', 'a', 'd', 'c', 'd', 'c', 'b', 'd', 'd', 'a', 'd', 'e', 'd', 'c', 'a', 'b', 'd', 'a', 'e', 'a', 'e', 'd', 'd', 'b', 'd', 'c', 'e', 'd', 'b', 'c', 'a', 'a', 'c', 'e', 'c', 'e', 'e', 'c', 'a', 'd', 'a', 'a', 'e', 'a', 'a', 'd', 'd', 'c', 'd', 'b', 'd', 'd', 'c', 'c', 'a', 'c', 'd', 'c', 'c', 'd', 'e', 'e', 'c', 'd', 'b', 'e', 'c', 'c', 'e', 'b', 'd', 'a', 'e', 'a', 'e', 'a', 'a', 'd', 'c', 'a', 'd', 'b', 'a', 'e', 'b', 'a', 'a', 'd', 'c', 'b', 'b', 'a', 'e', 'e', 'd', 'c', 'a', 'b', 'e', 'e', 'a', 'e', 'a', 'b', 'b', 'b', 'd', 'b', 'c', 'b', 'c', 'd', 'b', 'c', 'c', 'c', 'b', 'e', 'd', 'c', 'a', 'c', 'e', 'e', 'b', 'e', 'e', 'c')",11200
27,spec_5.dot,7.97,"('b', 'd', 'd', 'd', 'b')",19,9,5993,0.773,"('b', 'a', 'e', 'b', 'a', 'd', 'c', 'e', 'b', 'c', 'd', 'b', 'a', 'd', 'd', 'c', 'b', 'a', 'b', 'e', 'e', 'a', 'a', 'e', 'e', 'd', 'b', 'b', 'c', 'd', 'e', 'd', 'e', 'b', 'd', 'c', 'd', 'c', 'c', 'a', 'e', 'b', 'c', 'd', 'b', 'd', 'c', 'a', 'b', 'd', 'd', 'e', 'b', 'b', 'b', 'b', 'b', 'd', 'e', 'c', 'a', 'd', 'b', 'a', 'a', 'd', 'e', 'b', 'd', 'a', 'e', 'a', 'b', 'b', 'd', 'b', 'a', 'd', 'a', 'b', 'd', 'b', 'c', 'd', 'b', 'a', 'd', 'd', 'd', 'e', 'b', 'e', 'a', 'a', 'a', 'c', 'c', 'b', 'd', 'd', 'd', 'b', 'c', 'd', 'c', 'a', 'c', 'd', 'b', 'e', 'b', 'e', 'b', 'b', 'b', 'e', 'b', 'c', 'd', 'c', 'e', 'e', 'a', 'c', 'e', 'c', 'd', 'c', 'd', 'e', 'd', 'a', 'd', 'c', 'b', 'c', 'b', 'd', 'e', 'b', 'c', 'a', 'b', 'a', 'd', 'c', 'e', 'd', 'a', 'd', 'd', 'b', 'c', 'a', 'b', 'e', 'a', 'd', 'd', 'e', 'd', 'c', 'b', 'b', 'e', 'a', 'd', 'c', 'e', 'b', 'd', 'c', 'b', 'a', 'b', 'e', 'd', 'd', 'c')",1000
27,spec_4.dot,4.17e+02,"('a', 'c', 'c', 'b', 'b', 'e', 'c', 'e', 'a', 'd', 'a', 'a')",47,24,50602,7.21,"('c', 'b', 'd', 'a', 'a', 'c', 'e', 'd', 'd', 'b', 'b', 'e', 'd', 'c', 'c', 'a', 'a', 'b', 'b', 'c', 'b', 'b', 'd', 'd', 'b', 'd', 'b', 'd', 'e', 'd', 'e', 'e', 'e', 'c', 'b', 'b', 'a', 'e', 'a', 'e', 'd', 'e', 'd', 'a', 'e', 'e', 'c', 'a', 'c', 'c', 'e', 'e', 'e', 'e', 'a', 'a', 'a', 'e', 'e', 'b', 'e', 'c', 'c', 'b', 'd', 'b', 'e', 'c', 'c', 'b', 'e', 'e', 'c', 'b', 'b', 'b', 'c', 'e', 'd', 'e', 'c', 'a', 'd', 'e', 'e', 'd', 'e', 'c', 'b', 'c', 'b', 'b', 'd', 'c', 'c', 'd', 'c', 'a', 'c', 'a', 'a', 'e', 'a', 'd', 'd', 'a', 'e', 'b', 'b', 'b', 'b', 'c')",11000
27,spec_1.dot,8.7,NAN,16,8,5808,25.5,"('b', 'd', 'd', 'd', 'c', 'b', 'c', 'c', 'e', 'c', 'd')",36200
27,spec_3.dot,8.34,NAN,16,8,5808,25.2,"('b', 'e', 'a', 'e', 'e', 'c', 'c', 'e', 'c', 'c', 'a', 'b')",38600
27,spec_2.dot,7.83,NAN,16,8,5808,0.373,"('b', 'd', 'c', 'e', 'c', 'b', 'c', 'e', 'e', 'e', 'a', 'a', 'd', 'b', 'c', 'b', 'e', 'a', 'd', 'a', 'c', 'd', 'c', 'a', 'e', 'd', 'b', 'a', 'e', 'a', 'b', 'd', 'c', 'c', 'c', 'c', 'b', 'a', 'e', 'd', 'e', 'e', 'b', 'b', 'c', 'c', 'c', 'a', 'c', 'b', 'b', 'e', 'd', 'a', 'e', 'e', 'a', 'e', 'a', 'b', 'd', 'b', 'c', 'b', 'b', 'a', 'c', 'c', 'b', 'a', 'a', 'c', 'c', 'a', 'a', 'a', 'b', 'e', 'a', 'c', 'b', 'd', 'b', 'a', 'a', 'b', 'c', 'b', 'd', 'd', 'a', 'c', 'e', 'd', 'c', 'e', 'b', 'a', 'd', 'e', 'c', 'c', 'b', 'b', 'e', 'a', 'b', 'a', 'b', 'a', 'a', 'c', 'b', 'e', 'b', 'c', 'e', 'b', 'a', 'b', 'd', 'b', 'a', 'e', 'b', 'c', 'd', 'b', 'a', 'e', 'c', 'd', 'b', 'd', 'b', 'c', 'b', 'b', 'c', 'e', 'c', 'c', 'e', 'e', 'c', 'e', 'e', 'd', 'e', 'c', 'a', 'a', 'd', 'a', 'b', 'c', 'c', 'a', 'b', 'b', 'b', 'c', 'a', 'c', 'a', 'c', 'b', 'e', 'e', 'a', 'd', 'b', 'a', 'e', 'd', 'b', 'e', 'b', 'd', 'c', 'b', 'c', 'd', 'b', 'a', 'c', 'e', 'd', 'c', 'b', 'd', 'c', 'b', 'a', 'b', 'e', 'c', 'e', 'd', 'd', 'b', 'a', 'c', 'c', 'e', 'c', 'e', 'd', 'e', 'd', 'c', 'd', 'c', 'c', 'd', 'a', 'b', 'e', 'c', 'c', 'e', 'a', 'e', 'd', 'c', 'd', 'b', 'a', 'd', 'a', 'b', 'b', 'e', 'd', 'c', 'd', 'e', 'c', 'e', 'd', 'e', 'd', 'c', 'c', 'd', 'e', 'a', 'b', 'c', 'a', 'c', 'c', 'e', 'd', 'd', 'b', 'c', 'e', 'c', 'b', 'a', 'b', 'a', 'd', 'e', 'e', 'd', 'b', 'b', 'e', 'e', 'a', 'b', 'c', 'e', 'c', 'b', 'b', 'a', 'e', 'b', 'a', 'b', 'e', 'd', 'd', 'e', 'd', 'c', 'd', 'c', 'a', 'a', 'd', 'd', 'e', 'b', 'a', 'a', 'c', 'c', 'a', 'a', 'd', 'b', 'd', 'b', 'c', 'a', 'a', 'e', 'b', 'd', 'a', 'e', 'e', 'c', 'd', 'c', 'c', 'e', 'e', 'b', 'e', 'e', 'e', 'a', 'b', 'c', 'b', 'a', 'c', 'c', 'd', 'c', 'a', 'b', 'd', 'e', 'a', 'b', 'e', 'a', 'a', 'b', 'b', 'd', 'e', 'c', 'd', 'a', 'a', 'a', 'c', 'e', 'e', 'd', 'b', 'c', 'a', 'a', 'e', 'b', 'b', 'd', 'a', 'a', 'c', 'e', 'e', 'b', 'e', 'b', 'a', 'a', 'c', 'c', 'c', 'e', 'd', 'c', 'e', 'b', 'e', 'c', 'd', 'a', 'e', 'b', 'c', 'c', 'a', 'c', 'd', 'd', 'd', 'd', 'd', 'd', 'b', 'a', 'c', 'b', 'e', 'e', 'e', 'a', 'b', 'b', 'a', 'a', 'c', 'e', 'b', 'a', 'b', 'e', 'b', 'c', 'b', 'a', 'a', 'c', 'c', 'b', 'd', 'a', 'c', 'b', 'e', 'c', 'e', 'd', 'e', 'b', 'a', 'e', 'b', 'c', 'e', 'd', 'b', 'c', 'e', 'b', 'b', 'e', 'e', 'e', 'e', 'e', 'c', 'a', 'd', 'd', 'a', 'd', 'b', 'a', 'c')",600
21,spec_5.dot,2.45e+03,NAN,55,16,77968,8.27,"('d', 'b', 'b', 'e', 'b', 'b', 'e', 'e', 'a', 'e', 'b', 'b', 'b', 'b', 'a', 'd', 'd', 'c', 'a', 'b', 'b', 'a', 'a', 'd', 'a', 'b', 'd', 'e', 'c', 'b', 'c', 'c', 'e', 'a', 'a', 'c', 'c', 'b', 'a', 'a', 'a')",6600
21,spec_4.dot,73.8,"('b', 'a', 'a', 'e', 'a', 'a', 'e', 'b', 'a', 'b', 'd', 'e', 'b')",34,11,19298,93.7,"('e', 'd', 'e', 'd', 'a', 'e', 'c', 'b', 'b', 'b', 'b', 'd', 'b', 'b', 'd', 'b', 'b', 'b', 'e', 'c', 'e', 'a', 'e', 'c', 'd', 'b', 'd', 'e', 'a', 'd', 'd')",69000
21,spec_1.dot,1.6e+02,"('b', 'e', 'e', 'a', 'd', 'a', 'a', 'a', 'b', 'b', 'd', 'a', 'a')",33,14,20402,45.3,"('e', 'd', 'a', 'd', 'a', 'd', 'c', 'c', 'b', 'b', 'a', 'e', 'c', 'c', 'e', 'd', 'e', 'e', 'c', 'e', 'd', 'c', 'c', 'e', 'a', 'b', 'a', 'b', 'd', 'c', 'e', 'b', 'c', 'e', 'b', 'b', 'e', 'e', 'd', 'b', 'a', 'e', 'c', 'a', 'd', 'c', 'b', 'a', 'a', 'a', 'e', 'b', 'd', 'd', 'e', 'b', 'a', 'd', 'b', 'd', 'b', 'd', 'b', 'e', 'c', 'c', 'b', 'b', 'd', 'a', 'b', 'c', 'd', 'b', 'a', 'd', 'e', 'b', 'd', 'b', 'd', 'a', 'd', 'd', 'd', 'b', 'd', 'a', 'd', 'e', 'c', 'd', 'd', 'a', 'b', 'a', 'e', 'e', 'a', 'e', 'b', 'b', 'd', 'd', 'c', 'a', 'b', 'c', 'd', 'b', 'b', 'e', 'a', 'e', 'c', 'c', 'a', 'a', 'e', 'd', 'c', 'b', 'c', 'e', 'a', 'e', 'd', 'd', 'a', 'b', 'a', 'b', 'c', 'b', 'b', 'b', 'a', 'a', 'a', 'b', 'd', 'd', 'e', 'a', 'e', 'c', 'c', 'a', 'a', 'c', 'e', 'd', 'a', 'e', 'b', 'b', 'c', 'c', 'a', 'c', 'e', 'e', 'b', 'c', 'b', 'c', 'b', 'a', 'c', 'c', 'c', 'e', 'b', 'e', 'c', 'd', 'd', 'c', 'b', 'b', 'e', 'c', 'd', 'c', 'd', 'b', 'e', 'e', 'd', 'd', 'e', 'b', 'a', 'a', 'a', 'a', 'c', 'b', 'e', 'a', 'a', 'c', 'b', 'd', 'c', 'd', 'b', 'b', 'd', 'c', 'b', 'c', 'c', 'b', 'b', 'b', 'd', 'c', 'b', 'd', 'e', 'c', 'd', 'd', 'e', 'b', 'e', 'a', 'c', 'a', 'd', 'e', 'b', 'e', 'b', 'b', 'd', 'e', 'c', 'c', 'e', 'd', 'd', 'a', 'e', 'b', 'd', 'd', 'c', 'e', 'c', 'b', 'b', 'b', 'c', 'e', 'c', 'd', 'c', 'b', 'a', 'd', 'b', 'd', 'a', 'd', 'e', 'c', 'e', 'a', 'b', 'e', 'c', 'e', 'e', 'c', 'a', 'e', 'b', 'd', 'a', 'a')",42800
21,spec_3.dot,20.1,NAN,24,9,10763,14.5,"('b', 'e', 'e', 'b', 'b', 'c', 'e', 'd', 'e', 'a', 'c', 'e', 'd', 'b', 'e', 'b', 'e', 'e', 'd', 'e', 'b', 'c', 'b', 'd', 'b', 'e', 'd', 'a', 'c', 'b', 'e', 'c', 'd', 'd', 'c', 'c', 'c', 'e', 'd', 'd', 'a', 'e', 'a', 'b', 'e', 'd', 'a', 'c', 'a', 'c', 'd', 'a', 'e', 'd', 'a', 'a', 'c', 'a', 'd', 'e', 'b', 'd', 'a', 'c', 'd', 'c', 'b', 'd', 'd', 'c', 'c', 'c', 'b')",13600
21,spec_2.dot,60.1,"('b', 'a', 'e', 'd', 'b', 'b', 'd', 'b', 'b', 'd', 'c', 'e', 'c', 'c', 'b', 'a')",43,20,29258,4.83,"('b', 'c', 'c', 'e', 'c', 'a', 'b', 'a', 'b', 'b', 'c', 'a', 'd', 'a', 'e', 'e', 'd', 'b', 'c', 'e', 'e', 'e', 'e', 'b', 'e', 'd', 'd', 'a', 'd', 'e', 'c', 'a', 'e', 'c', 'd', 'c', 'e', 'c', 'b', 'a', 'e', 'e', 'a', 'b', 'd', 'e', 'c', 'd', 'c', 'b')",3600
19,spec_5.dot,12.7,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.265,"('b', 'e', 'c', 'c', 'a', 'd', 'd', 'd', 'b', 'b', 'd', 'e', 'b', 'e', 'd', 'a', 'a', 'a', 'c', 'b', 'e', 'b', 'e', 'c', 'a', 'b', 'd', 'd', 'a', 'a', 'b', 'b', 'b', 'b', 'c', 'b', 'd', 'c', 'e', 'a', 'e', 'c', 'c', 'b', 'a', 'e', 'b', 'c', 'b', 'c', 'b', 'e', 'd', 'b', 'c', 'a', 'e', 'c', 'c', 'a', 'b', 'e')",200
19,spec_4.dot,11.9,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.258,"('d', 'b', 'a', 'a', 'a', 'c', 'c', 'b', 'c', 'c', 'e', 'd', 'c', 'd', 'c', 'c', 'e', 'd', 'e', 'd', 'a', 'b', 'e', 'a', 'b', 'e', 'c', 'a', 'a', 'b', 'b', 'b', 'b', 'b')",200
19,spec_1.dot,11.2,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.258,"('c', 'c', 'd', 'd', 'e', 'c', 'b', 'b', 'a', 'b', 'a', 'd', 'c', 'c', 'd', 'a', 'c', 'c', 'd', 'b', 'a', 'b', 'b', 'e', 'c', 'd', 'a', 'b', 'a', 'd', 'b', 'd', 'c', 'b', 'b', 'd', 'e', 'a', 'c', 'b', 'a', 'c', 'a', 'a', 'b', 'a', 'c', 'a', 'a', 'b', 'c', 'a', 'd', 'c', 'c', 'b', 'c', 'a', 'd', 'a', 'e', 'd', 'e', 'a', 'a', 'b', 'e', 'a', 'c', 'b', 'a', 'd', 'b', 'e', 'e', 'e', 'e', 'd', 'a', 'd', 'c', 'b', 'b', 'e', 'e', 'a', 'd', 'd', 'c', 'd', 'b')",200
