name,spec_num,during_time_spec,extraction_mistake_during,dfa_extract_specs_states,dfa_extract_specs_final,dfa_extract_spec_mem_queries,mistake_time_rand,mistake_rand,rand_num_queries
5,spec_5.dot,0.759,"('a', 'b', 'b', 'e', 'e')",6,1,849,0.1,"('d', 'a', 'a', 'a', 'a', 'e', 'e', 'c', 'd', 'c', 'e', 'e', 'd', 'e', 'c', 'a', 'd', 'e', 'a', 'd', 'e', 'd', 'a', 'b', 'b', 'b', 'e', 'b', 'd', 'b', 'd', 'b', 'd', 'd', 'b', 'c', 'a', 'c', 'd', 'b', 'b', 'd', 'd', 'a', 'b', 'e', 'b', 'a', 'c', 'b', 'e', 'a', 'e', 'a', 'b', 'b', 'a', 'e', 'e', 'c', 'e', 'd', 'c', 'e', 'c', 'd', 'c', 'd', 'e', 'b', 'e', 'c', 'b', 'd', 'd', 'b', 'e', 'e', 'd', 'b', 'a', 'a', 'd', 'a', 'b', 'e', 'b', 'd', 'b', 'a', 'a', 'e', 'd', 'b', 'd', 'b', 'b', 'a', 'a', 'd', 'a', 'b', 'e', 'a', 'e', 'd', 'a', 'c', 'b', 'a', 'b', 'e', 'e')",200
5,spec_4.dot,0.348,"('a', 'b', 'c', 'e', 'e')",6,1,767,0.138,"('b', 'c', 'c', 'd', 'c', 'e', 'c', 'c', 'b', 'd', 'c', 'a', 'b', 'a', 'a', 'b', 'e', 'b', 'a', 'a', 'c', 'e', 'e', 'a', 'd', 'e', 'b', 'd', 'b', 'c', 'e', 'e', 'b', 'a', 'b', 'e', 'b', 'b', 'a', 'b', 'd', 'b', 'e', 'e')",200
5,spec_1.dot,7.06,"('a', 'a', 'b', 'a', 'e')",26,3,11693,0.104,"('e', 'b', 'b', 'c', 'a', 'c', 'c', 'b', 'c', 'a', 'd', 'c', 'e', 'e', 'c', 'd', 'd', 'd', 'b', 'a', 'e', 'a', 'e', 'd', 'b', 'c', 'e', 'e', 'a', 'a', 'c', 'a', 'd', 'd', 'c', 'a', 'a', 'b', 'e', 'a', 'a', 'b', 'd', 'e', 'e', 'b', 'd', 'e', 'd', 'e', 'a', 'd', 'b', 'a', 'a', 'c', 'b', 'b', 'c', 'a', 'c', 'c', 'e', 'c', 'a', 'c', 'a', 'c', 'a', 'c', 'e', 'a', 'a', 'e', 'c', 'a', 'c', 'd', 'e', 'e', 'e', 'c', 'a', 'c', 'c', 'b', 'a', 'a', 'a', 'e', 'a', 'a', 'c', 'b', 'e', 'e', 'a', 'e', 'c', 'e', 'e', 'c', 'b', 'd', 'c', 'a', 'e', 'd', 'd', 'b', 'e', 'a', 'c', 'e', 'c', 'e', 'd', 'e', 'c', 'b', 'b', 'e', 'e', 'a', 'b', 'c', 'd', 'b', 'd', 'e', 'e')",200
5,spec_3.dot,0.277,"('c', 'c', 'e', 'e')",7,1,702,0.0894,"('d', 'e', 'c', 'a', 'c', 'a', 'c', 'e', 'b', 'd', 'd', 'e', 'c', 'c', 'c', 'b', 'a', 'c', 'e', 'e')",200
5,spec_2.dot,11.3,"('a', 'b', 'b', 'e', 'e')",27,2,12541,0.107,"('d', 'b', 'd', 'd', 'a', 'd', 'c', 'b', 'd', 'c', 'c', 'c', 'd', 'c', 'd', 'c', 'e', 'c', 'a', 'e', 'd', 'e', 'c', 'b', 'd', 'd', 'b', 'b', 'e', 'c', 'b', 'c', 'e', 'a', 'a', 'a', 'a', 'e', 'b', 'd', 'a', 'e', 'b', 'a', 'e', 'e', 'e', 'a', 'b', 'e', 'e', 'a', 'c', 'a', 'b', 'd', 'd', 'b', 'a', 'e', 'a', 'a', 'e', 'e', 'a', 'b', 'b', 'b', 'c', 'b', 'c', 'a', 'c', 'e', 'c', 'c', 'a', 'e', 'a', 'e', 'b', 'a', 'd', 'e', 'e', 'a', 'a', 'e', 'b', 'a', 'a', 'e', 'a', 'd', 'b', 'a', 'b', 'a', 'a', 'b', 'c', 'd', 'c', 'a', 'a', 'b', 'b', 'c', 'b', 'a', 'd', 'e', 'e')",200
24,spec_5.dot,2.27e+02,"('b', 'e', 'd', 'b', 'b', 'd', 'b', 'c', 'b', 'e', 'b')",44,24,65038,1.37,"('b', 'd', 'e', 'b', 'e', 'b', 'e', 'e', 'e', 'a', 'b', 'a', 'b', 'e', 'e', 'c', 'd', 'b', 'e', 'e', 'd', 'a', 'c', 'e', 'b', 'a', 'c', 'b', 'c', 'e', 'e', 'c', 'c', 'a', 'd', 'b', 'a', 'a', 'a', 'c', 'a', 'b', 'a', 'e', 'a', 'e', 'b', 'd', 'b', 'b', 'b', 'd', 'a', 'c', 'a', 'e', 'a', 'd', 'a', 'd', 'b', 'd', 'e', 'c', 'b', 'd', 'c', 'a', 'e', 'c', 'a', 'a', 'a', 'c', 'e', 'c', 'b', 'b', 'b', 'c', 'a', 'b', 'e', 'a', 'd', 'a', 'b', 'b', 'b', 'e', 'c', 'c', 'a', 'b', 'd', 'b', 'd', 'a')",2400
24,spec_4.dot,19.4,"('a', 'c', 'a', 'a', 'd', 'c', 'd', 'c', 'b', 'c', 'd', 'e', 'b')",33,19,36668,1.31,"('d', 'd', 'e', 'c', 'b', 'c', 'b', 'b', 'c', 'c', 'e', 'b', 'b', 'e', 'd', 'c', 'a', 'e', 'c', 'c', 'a', 'd', 'a', 'e', 'a', 'd', 'c', 'd', 'c', 'c', 'e', 'd', 'b', 'a', 'd', 'e', 'a', 'c', 'e', 'd', 'e', 'e', 'b', 'b', 'b', 'd', 'b', 'd', 'b', 'a', 'e', 'c', 'd', 'a', 'c', 'a', 'b', 'b', 'e', 'd', 'c', 'c', 'a', 'b', 'e', 'b', 'd', 'b', 'c', 'c', 'e', 'b', 'd', 'c', 'd', 'b', 'a', 'a', 'd', 'c', 'd', 'a', 'a', 'a', 'd', 'e', 'e', 'a', 'c', 'b', 'b', 'c', 'c', 'c', 'a', 'e', 'b', 'a', 'c', 'c', 'a', 'e', 'd', 'd', 'd', 'd', 'd', 'e', 'e', 'a', 'e', 'b', 'b', 'c', 'd', 'e', 'a', 'e', 'a', 'c', 'a', 'c', 'b', 'a', 'b', 'c', 'b', 'a', 'a', 'e', 'd', 'b', 'e', 'c', 'c', 'd', 'e', 'c', 'e', 'b', 'a', 'b', 'b', 'b', 'c', 'd', 'b', 'a', 'c', 'b', 'e', 'b', 'b', 'b', 'd', 'c', 'b', 'd', 'e', 'e', 'a', 'b', 'a', 'b', 'b', 'b', 'b', 'b', 'd', 'a', 'a', 'b', 'd', 'd')",2400
24,spec_1.dot,27.2,NAN,23,14,52910,10.9,"('e', 'a', 'd', 'd', 'e', 'd', 'c', 'c', 'd', 'd', 'd', 'b', 'd', 'c', 'd', 'd', 'a', 'e', 'b', 'b', 'b', 'd', 'c', 'd', 'e', 'b', 'a', 'e', 'd', 'd', 'd', 'd', 'b', 'a', 'd', 'a', 'e', 'e', 'b', 'e', 'c', 'e', 'c', 'b', 'e', 'd', 'd', 'c', 'e', 'e', 'a', 'a', 'c', 'c', 'c', 'd', 'c', 'e', 'e', 'b', 'e', 'b', 'e', 'd', 'c', 'c', 'b', 'c', 'b', 'c', 'b', 'd', 'a', 'c', 'a', 'b', 'a', 'c', 'c', 'd', 'c', 'd', 'd', 'c', 'a', 'd', 'b', 'c', 'e', 'a', 'a', 'a', 'b', 'a', 'c', 'a', 'c', 'c', 'd', 'e', 'a', 'c', 'a', 'b', 'd', 'e', 'a', 'c', 'b', 'e', 'a', 'a', 'b', 'c', 'c', 'b', 'b', 'c', 'a', 'e', 'c', 'a', 'c', 'b', 'a', 'b', 'e', 'e', 'd', 'e', 'b', 'b', 'e', 'e', 'c', 'd', 'd', 'b', 'c', 'c', 'd', 'c', 'c', 'e', 'c', 'c', 'a', 'c', 'd', 'e', 'a', 'c', 'd', 'd', 'a', 'e', 'e', 'e', 'b', 'c', 'b')",19400
24,spec_3.dot,27.0,NAN,23,14,52910,4.65,"('d', 'c', 'a', 'c', 'a', 'd', 'b', 'a', 'd', 'a', 'd', 'e', 'd', 'e', 'c', 'b', 'd', 'c', 'c', 'c', 'b', 'e', 'e', 'e', 'b', 'c', 'a', 'd', 'a', 'd', 'd', 'a', 'b', 'b', 'a', 'b', 'e', 'c', 'a', 'd', 'c', 'e', 'e', 'e', 'c', 'e', 'a', 'c', 'c', 'a', 'a', 'b', 'b', 'b', 'e', 'd', 'a', 'd', 'b', 'e', 'd', 'b', 'c', 'c', 'd', 'c', 'b', 'd', 'b', 'a', 'd')",8400
24,spec_2.dot,18.2,"('a', 'b', 'b', 'c', 'a', 'b', 'e', 'e', 'a', 'e', 'd', 'd')",39,23,36330,17.3,"('b', 'b', 'e', 'c', 'a', 'e', 'c', 'd', 'c', 'e', 'c', 'a', 'a', 'a', 'c', 'd', 'd', 'd', 'd', 'e', 'e', 'c', 'e', 'b', 'a', 'e', 'c', 'c', 'c', 'c', 'b', 'a', 'c', 'a', 'd', 'a', 'b', 'd', 'd', 'b', 'd', 'c', 'e', 'a', 'd', 'b', 'a', 'b', 'a', 'b', 'b', 'a', 'b', 'd', 'c', 'a', 'c', 'e', 'e')",30800
27,spec_5.dot,18.3,"('b', 'e', 'e', 'b', 'd', 'd', 'b', 'e', 'd', 'a', 'a', 'a')",24,11,20695,5.46,"('d', 'b', 'a', 'e', 'a', 'b', 'e', 'b', 'e', 'c', 'd', 'd', 'd', 'a', 'd', 'e', 'b', 'b', 'c', 'd', 'd', 'b', 'e', 'a', 'c', 'a', 'e', 'e', 'e', 'b', 'e', 'e', 'b', 'b', 'b', 'd', 'e', 'a', 'd', 'b', 'd', 'e', 'd', 'e', 'c', 'b', 'c', 'b', 'c', 'a', 'a', 'b', 'e', 'a', 'a', 'a', 'd', 'd', 'b', 'd', 'c', 'd', 'e', 'd', 'a', 'b', 'e', 'c', 'c', 'c', 'd', 'c', 'b', 'b', 'd', 'a', 'c', 'b', 'e', 'a', 'c', 'd', 'a', 'a', 'e', 'c', 'e', 'c', 'e', 'e', 'c', 'd', 'e', 'b', 'd', 'b', 'd', 'b', 'a', 'e', 'c', 'd', 'd', 'b', 'c', 'a', 'a', 'c', 'e', 'a', 'a', 'e', 'a', 'd', 'e', 'b', 'a', 'a', 'a', 'd', 'c', 'd', 'b', 'a', 'e', 'a', 'd', 'd', 'c', 'e', 'd', 'a', 'b', 'a', 'a', 'd', 'a', 'e', 'c', 'b', 'e', 'e', 'b', 'a', 'b', 'd', 'd', 'a', 'c', 'c', 'e', 'a', 'e', 'a', 'c', 'b', 'd', 'd', 'e', 'c', 'e', 'd', 'd', 'c', 'b', 'a', 'a', 'b', 'c', 'd', 'e', 'b', 'b', 'd', 'c', 'a', 'e', 'e', 'c', 'c', 'c', 'e', 'e', 'd', 'e', 'a', 'c', 'a', 'e', 'e', 'a', 'd', 'e', 'b', 'c', 'd', 'b', 'b', 'b', 'a', 'a', 'b', 'c', 'c', 'd', 'e', 'e', 'b', 'e', 'e', 'd', 'd', 'b', 'a', 'd', 'd', 'a', 'c', 'e', 'b', 'd', 'c', 'e', 'c', 'd', 'b', 'e', 'd', 'b', 'd', 'd', 'e', 'a', 'c', 'a', 'd', 'd', 'd', 'e', 'd', 'c', 'b', 'c', 'b', 'b', 'e', 'b', 'c', 'c', 'a', 'd', 'c', 'a', 'e', 'd', 'd', 'd', 'a')",13600
27,spec_4.dot,24.7,"('e', 'e', 'd', 'a', 'c', 'a', 'e', 'c', 'c', 'c', 'a')",37,20,35715,2.22,"('d', 'e', 'e', 'b', 'a', 'a', 'd', 'b', 'e', 'c', 'b', 'a', 'e', 'a', 'a', 'c', 'd', 'e', 'c', 'e', 'a', 'd', 'd', 'b', 'd', 'e', 'b', 'd', 'c', 'c', 'd', 'a', 'a', 'e', 'b', 'c', 'e', 'c', 'd', 'd', 'c', 'c', 'b', 'd', 'b', 'e', 'c', 'a', 'c', 'c', 'e', 'a', 'b', 'a', 'c', 'a', 'd', 'e', 'a', 'b', 'b', 'd', 'd', 'a', 'c', 'c', 'd', 'd', 'b', 'c', 'd', 'd', 'a', 'c', 'b', 'c', 'a', 'c', 'a', 'c', 'b', 'b', 'd')",5600
27,spec_1.dot,1.16,"('b', 'd', 'd', 'd', 'b')",20,10,5450,4.02,"('a', 'd', 'a', 'd', 'a', 'e', 'a', 'b', 'd', 'a', 'b', 'd', 'b', 'b', 'b', 'b', 'e', 'e', 'b', 'e', 'e', 'c', 'c', 'a', 'a', 'e', 'a', 'd', 'e', 'b', 'b', 'd', 'c', 'c', 'c', 'b', 'd', 'd', 'c', 'e', 'd', 'b', 'a', 'a', 'a', 'c', 'c', 'd', 'e', 'b', 'b', 'c', 'e', 'b', 'c', 'e', 'c', 'b', 'a', 'c', 'b', 'e', 'e', 'a', 'b', 'b', 'c', 'c', 'd', 'b', 'd', 'c', 'e', 'c', 'e', 'a', 'a', 'e', 'a', 'b', 'b', 'd', 'd', 'd', 'b', 'a', 'b', 'e', 'a', 'd', 'd', 'a', 'a', 'd', 'e', 'e', 'b', 'd', 'e', 'd', 'b', 'e', 'a', 'a', 'e', 'e', 'd', 'd', 'e', 'e', 'd', 'a', 'd', 'b', 'd', 'c', 'c', 'b', 'b', 'e', 'd', 'c', 'a', 'c', 'd', 'a', 'b', 'd', 'd', 'a', 'b')",10000
27,spec_3.dot,20.4,"('b', 'e', 'a', 'e', 'b', 'c', 'd', 'd', 'd', 'a', 'a')",23,9,39086,4.14,"('b', 'd', 'd', 'd', 'b')",10400
27,spec_2.dot,8.26,"('d', 'c', 'e', 'a', 'd', 'd', 'b', 'c', 'a', 'a', 'c', 'c')",25,14,20690,9.86,"('d', 'c', 'e', 'c', 'c', 'd', 'a', 'e', 'a', 'b', 'd', 'b', 'd', 'e', 'b', 'a', 'b', 'a', 'b', 'a', 'b', 'c', 'a', 'b', 'a', 'c', 'b', 'c', 'c', 'c', 'd', 'a', 'b', 'e', 'b', 'e', 'e', 'd', 'b', 'b', 'a', 'a', 'b', 'b', 'b', 'a', 'c', 'a', 'd', 'e', 'e', 'c', 'e', 'e', 'c', 'c', 'e', 'a', 'a', 'd', 'd', 'c', 'd', 'a', 'd', 'a', 'b', 'c')",24400
21,spec_5.dot,26.3,"('b', 'c', 'b', 'a', 'a', 'a', 'e', 'a', 'a', 'c', 'a', 'a')",52,16,53818,31.9,"('c', 'c', 'e', 'e', 'd', 'b', 'e', 'c', 'e', 'd', 'a', 'e', 'a', 'd', 'a', 'e', 'e', 'c', 'b', 'c', 'b', 'd', 'c', 'e', 'e', 'd', 'd', 'd', 'a', 'c', 'c', 'a', 'a', 'e', 'c', 'b', 'a', 'c', 'a', 'a', 'e', 'd', 'e', 'e', 'a', 'c', 'd', 'b', 'a', 'e', 'd', 'a', 'd', 'e', 'a', 'b', 'e', 'a', 'e', 'e', 'e', 'b', 'e', 'e', 'd', 'c', 'e', 'e', 'b', 'b', 'a', 'e', 'c', 'e', 'c', 'd', 'a', 'd', 'd', 'c', 'd', 'b', 'a', 'd', 'd', 'a', 'e', 'd', 'e', 'd', 'c', 'c', 'c', 'b', 'b', 'e', 'd', 'd', 'c', 'c', 'c', 'c', 'a', 'e', 'c', 'e', 'e', 'a', 'e', 'e', 'd', 'e', 'a', 'e', 'd', 'e', 'e', 'b', 'a', 'c', 'd', 'e', 'c', 'a', 'd', 'd', 'd', 'e', 'd', 'c', 'd', 'd', 'b', 'c', 'a', 'c', 'a', 'b', 'a', 'c', 'e', 'a', 'a', 'd', 'c', 'a', 'a', 'c', 'd', 'a', 'd', 'b', 'c', 'd', 'd', 'a', 'e', 'c', 'a', 'b', 'b', 'd', 'e', 'c', 'b', 'e', 'c', 'd', 'c', 'b', 'a', 'e', 'd', 'd', 'b', 'b', 'a', 'a', 'b', 'b', 'e', 'e', 'c', 'd', 'e', 'c', 'd', 'c', 'e', 'd', 'e', 'b', 'a', 'd', 'a', 'd', 'd', 'b', 'a', 'b', 'c', 'e', 'c', 'b', 'd', 'b', 'c', 'd', 'c', 'c', 'e', 'e', 'e', 'd', 'e', 'e', 'a', 'c', 'e', 'd', 'a', 'd', 'e', 'a', 'd', 'd', 'd', 'd', 'b', 'b', 'c')",57200
21,spec_4.dot,35.8,"('d', 'a', 'b', 'b', 'd', 'a', 'b', 'b', 'b', 'b', 'b')",33,13,42452,6.38,"('b', 'c', 'a', 'c', 'c', 'c', 'b', 'e', 'd', 'e', 'd', 'a', 'e', 'a', 'a', 'd', 'd', 'e', 'e', 'd', 'a', 'b', 'b', 'b', 'b', 'c', 'b', 'd', 'b', 'b', 'e', 'c', 'c', 'c', 'b', 'b', 'e', 'b', 'e', 'd', 'e', 'b', 'd', 'd', 'a', 'a', 'a', 'c', 'b', 'd', 'b', 'e', 'd', 'b', 'b', 'a', 'd', 'a', 'e', 'c', 'e', 'c', 'e', 'e', 'c', 'e', 'e', 'a', 'b', 'b', 'c', 'a', 'd', 'd', 'a', 'd', 'e', 'd', 'c', 'b', 'c', 'e', 'a', 'a', 'a', 'a', 'e', 'a', 'd', 'd', 'e', 'b', 'c', 'd', 'a', 'a', 'b', 'c', 'd', 'b', 'a', 'd', 'a', 'a', 'a', 'c', 'd', 'b', 'e', 'e', 'a', 'e')",11400
21,spec_1.dot,18.2,"('e', 'd', 'e', 'b', 'b', 'a', 'd', 'd', 'd', 'd')",30,13,20229,26.2,"('c', 'c', 'a', 'd', 'c', 'b', 'a', 'e', 'd', 'd', 'b', 'b', 'a', 'b', 'b', 'b', 'c', 'b', 'd', 'a', 'a', 'e', 'd', 'a', 'c', 'd', 'c', 'b', 'b', 'd', 'a', 'b', 'b', 'c', 'e', 'e', 'c', 'e', 'c', 'c', 'a', 'c', 'e', 'c', 'b', 'c', 'b', 'b', 'c', 'a', 'e', 'e', 'e', 'c', 'b', 'c', 'd', 'c', 'a', 'a', 'b', 'c', 'b', 'c', 'e', 'a', 'c', 'd', 'd', 'e', 'c', 'b', 'e', 'a', 'e', 'b', 'a', 'c', 'a', 'a', 'a', 'b', 'e', 'a', 'b', 'b', 'a', 'd', 'c', 'c', 'e', 'a', 'b', 'd', 'c', 'a', 'b', 'd', 'b', 'b', 'c', 'e', 'd', 'a', 'b', 'a', 'e', 'b', 'b', 'e', 'a', 'e', 'c', 'c', 'd', 'e', 'e', 'b', 'd', 'a', 'c', 'c', 'c', 'e', 'c', 'c', 'c', 'c', 'e')",46800
21,spec_3.dot,38.5,"('c', 'e', 'a', 'a', 'e', 'b', 'b', 'c', 'e', 'a', 'a', 'c', 'b', 'b', 'b', 'c')",45,16,43762,10.3,"('d', 'b', 'a', 'a', 'e', 'b', 'a', 'd', 'd', 'd', 'd', 'e', 'e', 'a', 'b', 'a', 'e', 'c', 'c', 'a', 'e', 'a', 'e', 'b', 'd', 'c', 'b', 'b', 'e', 'a', 'd', 'd', 'd', 'b', 'e', 'e', 'b', 'b', 'c', 'd', 'a', 'c', 'e', 'e', 'c', 'c', 'c', 'a', 'c', 'd', 'a', 'a', 'c', 'a', 'b', 'c', 'c', 'd')",18200
21,spec_2.dot,14.0,"('d', 'e', 'e', 'e', 'b', 'b', 'a', 'a', 'b', 'e', 'c', 'a', 'd')",33,11,21444,6.46,"('d', 'c', 'a', 'c', 'd', 'b', 'e', 'd', 'e', 'c', 'e', 'e', 'd', 'a', 'e', 'c', 'a', 'b', 'd', 'c', 'b', 'a', 'b', 'a', 'a', 'b', 'c', 'b', 'b', 'a', 'd', 'c', 'a', 'e', 'e', 'd', 'd', 'c', 'c', 'c', 'b', 'e', 'c', 'b', 'b', 'e', 'c', 'c', 'd', 'e', 'c', 'c', 'a', 'd', 'c', 'c', 'e', 'e', 'c', 'a', 'e', 'b', 'e', 'a', 'e', 'd', 'e', 'd', 'd', 'b', 'b', 'b', 'c', 'a', 'b', 'e', 'c', 'b', 'e', 'e', 'e', 'e', 'a', 'e', 'e', 'b', 'd', 'b', 'e', 'a', 'b', 'e', 'd', 'b', 'c', 'b', 'd', 'e', 'e', 'b', 'd', 'a', 'e', 'a', 'a', 'e', 'b', 'b', 'c', 'e', 'd', 'd', 'd', 'd', 'd', 'b', 'e', 'c', 'b', 'c', 'e', 'b', 'e', 'e', 'b', 'a', 'd', 'a', 'b', 'b', 'c', 'a', 'a')",11600
19,spec_5.dot,1.11,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.108,"('a', 'b', 'd', 'd', 'b', 'd', 'a', 'a', 'a', 'd', 'c', 'c', 'b', 'e', 'b', 'b', 'c', 'a', 'e', 'd', 'e', 'c', 'c', 'b', 'b', 'b', 'c', 'e', 'a', 'd', 'd', 'd', 'e', 'c', 'b', 'a', 'd', 'a', 'a', 'c', 'd', 'd', 'c', 'd', 'd', 'd', 'a', 'd', 'd', 'a', 'c', 'c', 'c', 'd', 'a', 'e', 'a', 'b', 'e', 'c', 'a', 'b', 'e', 'b', 'b', 'd', 'e', 'a', 'b', 'd', 'c', 'd', 'c', 'd', 'e', 'd', 'b', 'b', 'b', 'e', 'a', 'c', 'b', 'e', 'e', 'c', 'd', 'e', 'e', 'c', 'c', 'c', 'b', 'e', 'e', 'b', 'b', 'e', 'c', 'a', 'e', 'b', 'a', 'a', 'e', 'b')",200
19,spec_4.dot,1.12,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.127,"('a', 'a', 'c', 'c', 'b', 'b', 'c', 'e', 'b', 'd', 'e', 'a', 'e', 'e', 'c', 'c', 'c', 'd', 'a', 'c', 'c', 'e', 'd', 'e', 'e', 'e', 'c', 'b', 'b', 'b', 'd', 'd', 'a', 'c', 'e', 'c', 'b', 'c', 'd', 'a', 'a', 'd', 'e', 'a', 'e', 'e', 'd', 'b', 'e', 'b', 'e', 'b', 'd', 'a', 'd', 'e', 'b', 'd', 'c', 'd', 'e', 'c', 'e', 'b', 'a', 'c', 'b', 'a', 'd', 'd', 'e', 'b', 'c', 'b', 'd', 'b', 'c', 'c', 'c', 'e', 'b', 'e', 'e', 'd', 'c', 'a', 'd', 'c', 'd', 'a', 'c', 'b')",200
19,spec_1.dot,1.12,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.241,"('b', 'e', 'e', 'c', 'b', 'd', 'a', 'a', 'a', 'd', 'b', 'c', 'd', 'c', 'd', 'd', 'd', 'c', 'd', 'a', 'b', 'c', 'a', 'a', 'a', 'a', 'e', 'b', 'd', 'b', 'b', 'c', 'a', 'c', 'd', 'd', 'd', 'b', 'c', 'd', 'd', 'c', 'd', 'd', 'a', 'b', 'b', 'a', 'b', 'e', 'a', 'd', 'a', 'a', 'e', 'd', 'd', 'e', 'c', 'a', 'b', 'c', 'd', 'c', 'b', 'd', 'a', 'b', 'd', 'd', 'c', 'a', 'a', 'a', 'b', 'c', 'c', 'c', 'a', 'e', 'd', 'c', 'd', 'b', 'e', 'd', 'e', 'b', 'c', 'd', 'e', 'c', 'e', 'b', 'd', 'b', 'b', 'a', 'a', 'c', 'b', 'd', 'c', 'b', 'e', 'a', 'e', 'c', 'e', 'd', 'a', 'a', 'a', 'e', 'e', 'c', 'b', 'd', 'e', 'd', 'c', 'd', 'c', 'a', 'c', 'c', 'd', 'a', 'b', 'b', 'a', 'd', 'c', 'b', 'b', 'd', 'b', 'c', 'd', 'a', 'b', 'b', 'd', 'a', 'd', 'c', 'e', 'a', 'd', 'c', 'c', 'e', 'd', 'e', 'e', 'c', 'd', 'c', 'b', 'e', 'e', 'c', 'e', 'c', 'a', 'b', 'e', 'a', 'b', 'b', 'b', 'd', 'd', 'b', 'a', 'e', 'a', 'c', 'b', 'c', 'e', 'e', 'b', 'c', 'e', 'c', 'e', 'd', 'b', 'a', 'b', 'd', 'c', 'a', 'b', 'b', 'b', 'a', 'b', 'e', 'b', 'c', 'b', 'd', 'c', 'c', 'b', 'c', 'c', 'd', 'a', 'a', 'a', 'e', 'd', 'b', 'b', 'c', 'c', 'a', 'b', 'a', 'b', 'a', 'c', 'a', 'd', 'a', 'e', 'e', 'e', 'b', 'e', 'b', 'c', 'b', 'c', 'e', 'c', 'a', 'a', 'c', 'a', 'c', 'c', 'b', 'd', 'a', 'd', 'b', 'd', 'c', 'd', 'd', 'd', 'a', 'a', 'd', 'a', 'b', 'c', 'a', 'e', 'd', 'c', 'a', 'c', 'e', 'c', 'c', 'd', 'e', 'e', 'e', 'e', 'c', 'd', 'a', 'b', 'a', 'b', 'd', 'a', 'c', 'b', 'd', 'c', 'b', 'a', 'a', 'd', 'c', 'e', 'b', 'b', 'd', 'e', 'c', 'd', 'b', 'c', 'c', 'c', 'c', 'e', 'b', 'a', 'a', 'd', 'e', 'd', 'b', 'b', 'd', 'b', 'c', 'c', 'c', 'd')",400
19,spec_3.dot,1.11,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.122,"('d', 'd', 'b', 'e', 'e', 'e', 'd', 'c', 'e', 'd', 'c', 'c', 'e', 'c', 'c', 'd', 'c', 'd', 'b', 'e', 'e', 'c', 'a', 'd', 'b', 'a', 'b', 'd', 'e', 'b', 'a', 'd', 'e', 'c', 'b', 'e', 'd', 'b', 'a', 'd', 'd', 'a', 'a', 'e', 'b', 'b', 'd', 'e', 'b', 'b', 'b', 'c', 'd', 'c', 'c', 'c', 'c', 'a', 'a', 'c', 'b', 'd', 'b', 'd', 'b', 'd', 'e', 'd', 'e', 'e', 'e', 'c', 'e', 'a', 'c', 'b', 'a', 'd', 'b', 'a', 'c', 'd', 'a', 'd', 'c', 'c', 'd', 'b', 'd', 'a', 'e', 'c', 'a', 'd', 'd', 'b', 'c', 'c', 'e', 'b', 'd', 'd', 'e', 'c', 'e', 'c', 'c', 'e', 'd', 'c', 'a', 'e', 'e', 'b', 'e', 'd', 'c', 'e', 'd', 'c', 'c', 'b', 'c', 'b', 'b', 'd')",200
19,spec_2.dot,1.11,"('a', 'e', 'b', 'b', 'd', 'b', 'e')",26,11,7628,0.112,"('e', 'b', 'c', 'e', 'a', 'c', 'b', 'e', 'd', 'e', 'd', 'a', 'a', 'a', 'c', 'e', 'e', 'a', 'c', 'e', 'b', 'c', 'b', 'a', 'b', 'a', 'b', 'd', 'b', 'a', 'b', 'd', 'd', 'c', 'e', 'e', 'c', 'e', 'c', 'a', 'e', 'e', 'a', 'd', 'd', 'b', 'b', 'c', 'c', 'b', 'a', 'd', 'e', 'e', 'a', 'e', 'a', 'e', 'd', 'e', 'a', 'a', 'd', 'd', 'e', 'e', 'e', 'd', 'd', 'd', 'a', 'd', 'c', 'a', 'a', 'c', 'a', 'e', 'b', 'a', 'e', 'a', 'b', 'a', 'e', 'e', 'c', 'a', 'e', 'e', 'd', 'c')",200
29,spec_5.dot,25.4,"('a', 'b', 'b', 'b', 'b', 'b', 'd', 'a', 'c', 'e', 'e', 'd', 'c', 'c', 'a')",30,6,49430,0.119,"('d', 'e', 'd', 'd', 'e', 'e', 'a', 'd', 'c', 'd', 'b', 'd', 'c', 'a', 'd', 'a', 'b', 'a', 'b', 'a', 'c', 'd', 'a', 'c', 'a', 'e', 'e', 'c', 'c', 'c', 'b', 'b', 'd', 'd')",200
