name,spec_num,during_time_spec,extraction_mistake_during,dfa_extract_specs_states,dfa_extract_specs_final,dfa_extract_spec_mem_queries,mistake_time_rand,mistake_rand,rand_num_queries
7,spec_second_1.dot,28.0,"('a', 'a', 'e', 'd', 'a', 'e', 'c', 'c', 'd', 'e', 'a', 'c')",39,13,28170,0.429,"('b', 'e', 'e', 'd', 'b', 'b', 'c', 'd', 'd', 'a', 'd', 'e', 'd', 'd', 'c', 'a', 'e', 'c')",1000
7,spec_second_5.dot,29.4,"('a', 'b', 'd', 'e', 'b', 'e', 'e', 'b', 'd', 'e')",32,7,39392,3.16,"('c', 'c', 'a', 'a', 'd', 'a', 'b', 'c', 'a', 'c', 'e', 'c', 'd', 'b', 'b', 'e', 'd', 'a', 'd', 'a', 'c', 'e', 'd', 'e', 'c', 'b', 'c', 'e', 'a', 'a', 'a', 'a', 'b', 'd', 'e', 'd', 'b', 'c', 'a', 'e', 'b', 'c', 'c', 'a', 'b', 'c', 'c')",7600
7,spec_second_3.dot,10.9,"('a', 'e', 'a', 'e', 'a', 'a', 'e', 'b', 'b', 'c', 'a', 'a')",31,8,16563,0.345,"('c', 'e', 'b', 'a', 'a', 'b', 'b', 'e', 'c', 'd', 'a', 'e', 'a', 'a', 'a', 'e', 'a', 'a', 'd', 'e', 'e', 'b', 'e', 'e', 'c', 'a', 'b', 'b', 'a', 'b', 'd', 'a', 'c', 'd', 'a', 'd', 'd', 'b', 'a', 'b', 'a', 'a', 'e', 'e', 'e', 'e', 'a', 'e', 'e', 'e', 'd', 'b', 'e', 'c', 'b')",800
28,spec_second_2.dot,3.89,"('a', 'b', 'e', 'e', 'c', 'a', 'e', 'c', 'b', 'e', 'e', 'e', 'b', 'e')",28,25,13170,1.35,"('b', 'c', 'c', 'a', 'b', 'b', 'b', 'd', 'e', 'c', 'c', 'c', 'b', 'e', 'd', 'e', 'd', 'c', 'a', 'e', 'a', 'e', 'd', 'd', 'e', 'e', 'c', 'e', 'b', 'd', 'd', 'c', 'e', 'e', 'c', 'e', 'c', 'e', 'c', 'b', 'a', 'd', 'e', 'b', 'e', 'e', 'b', 'e')",2600
28,spec_second_1.dot,6.22,"('a', 'd', 'a', 'e', 'd', 'b', 'e', 'd', 'd', 'a')",26,22,11528,0.758,"('c', 'e', 'd', 'c', 'a', 'd', 'e', 'e', 'd', 'c', 'a', 'c', 'a', 'b', 'a', 'b', 'b', 'd', 'c', 'a', 'b', 'e', 'c', 'b', 'd', 'b', 'a', 'c', 'c', 'b', 'd', 'd', 'e', 'c', 'c', 'c', 'e', 'a', 'd', 'e', 'a', 'd', 'e', 'b', 'd', 'a', 'b', 'd', 'b', 'e', 'b', 'd', 'e', 'a', 'b', 'a', 'c', 'e', 'b', 'c', 'd', 'a', 'a', 'a', 'a', 'c', 'a')",1400
28,spec_second_3.dot,51.8,"('b', 'd', 'c', 'c', 'd', 'e', 'd', 'a', 'd', 'b', 'e', 'd', 'd', 'a')",41,34,32895,1.1,"('d', 'c', 'a', 'e', 'a', 'b', 'c', 'e', 'c', 'b', 'e', 'c', 'a', 'a', 'd', 'd', 'a', 'b', 'b', 'a', 'd', 'b', 'd', 'e', 'c', 'a', 'd', 'a', 'c', 'e', 'd', 'c', 'a', 'b', 'c', 'c', 'a', 'b', 'a', 'e', 'e', 'b', 'd', 'd', 'b', 'a', 'c', 'e', 'a', 'e', 'e', 'd', 'd', 'a', 'd', 'b', 'd', 'c', 'a', 'e', 'e', 'a', 'e', 'b', 'e', 'c', 'c', 'b')",2200
26,spec_second_4.dot,11.7,NAN,9,4,39703,35.3,NAN,120000
26,spec_second_2.dot,12.0,NAN,9,4,39689,35.2,NAN,120000
26,spec_second_1.dot,9.69,NAN,9,4,30587,35.3,NAN,120000
26,spec_second_5.dot,11.8,NAN,9,4,38264,35.4,NAN,120000
26,spec_second_3.dot,9.33,NAN,9,4,31506,35.5,NAN,120000
9,spec_second_4.dot,5.56,"('a', 'b', 'c', 'c', 'e', 'e', 'b', 'b', 'd', 'c', 'c', 'a')",31,19,17694,6.14,"('c', 'e', 'd', 'd', 'd', 'b', 'b', 'b', 'b', 'd', 'a', 'e', 'c', 'b', 'c', 'd', 'c', 'd', 'b', 'e', 'e', 'e', 'b', 'c', 'e', 'e', 'e', 'c', 'd', 'a', 'e', 'd', 'd', 'c')",11400
9,spec_second_2.dot,15.2,"('c', 'c', 'a', 'a', 'e', 'a', 'a', 'd', 'e', 'e', 'e', 'a')",31,22,32586,7.85,"('a', 'e', 'e', 'e', 'c', 'c', 'c', 'e', 'b', 'a', 'd', 'a', 'b', 'b', 'c', 'e', 'e', 'b', 'd', 'e', 'c', 'a', 'e', 'e', 'b', 'b', 'd', 'a', 'a', 'b', 'b', 'a', 'c', 'e', 'd', 'd', 'd', 'e', 'e', 'c', 'a', 'a', 'c', 'e', 'c', 'e', 'e', 'b', 'c', 'b', 'd', 'e', 'd', 'a', 'b', 'd', 'b', 'c', 'c', 'c', 'e', 'b', 'c', 'c', 'a', 'b', 'e', 'c', 'b', 'a', 'c', 'a', 'c', 'c', 'e', 'c', 'b', 'e', 'd', 'e', 'e', 'a', 'b', 'b', 'c', 'c', 'd', 'd', 'd', 'c', 'c', 'b', 'a', 'd', 'd', 'a', 'd', 'b', 'e', 'c', 'a')",14400
9,spec_second_1.dot,51.0,"('a', 'e', 'a', 'c', 'e', 'd', 'd', 'a', 'd', 'a', 'd', 'd')",35,21,35577,6.0,"('e', 'd', 'e', 'c', 'd', 'd', 'e', 'a', 'e', 'c', 'c', 'b', 'c', 'b', 'c', 'd', 'd', 'b', 'a', 'd', 'd', 'a', 'd', 'c', 'c', 'c', 'e', 'b', 'd', 'a', 'e', 'c', 'd', 'c', 'a', 'd', 'b', 'e', 'a', 'c', 'a', 'c', 'b', 'c', 'd', 'd', 'd', 'd', 'd', 'e', 'c', 'd', 'd', 'd', 'c', 'e', 'd', 'b', 'e', 'd', 'd', 'b', 'd', 'c', 'd', 'b', 'c', 'd', 'b', 'c', 'c', 'e', 'd', 'e', 'b', 'a', 'b', 'd', 'e', 'c', 'a', 'b', 'd', 'e', 'a', 'e', 'e', 'e', 'b', 'a', 'e', 'b', 'c', 'c', 'c', 'e', 'a', 'a', 'd', 'e', 'd', 'e', 'b', 'e', 'd', 'a', 'a', 'e', 'd', 'c', 'd', 'd', 'e', 'e', 'a', 'b', 'e', 'a', 'b', 'c', 'a', 'b', 'a', 'b', 'd', 'a', 'd', 'b', 'c', 'c', 'a', 'd', 'e', 'd', 'e', 'a', 'e', 'e', 'c', 'a', 'd', 'd', 'c', 'c', 'c', 'd', 'c', 'c', 'a', 'b', 'a', 'a', 'c', 'b', 'e', 'd', 'b', 'a', 'd', 'd', 'd', 'a', 'c', 'b', 'e', 'e', 'e', 'c', 'a', 'd', 'c', 'a', 'd', 'd', 'a', 'b', 'a', 'e', 'c', 'e', 'c', 'd', 'a', 'c', 'e', 'a', 'a', 'b', 'b', 'd', 'd', 'b', 'a', 'a', 'b', 'd', 'd', 'd', 'a', 'd', 'a', 'd', 'c', 'c', 'c', 'e', 'd')",11000
9,spec_second_5.dot,13.8,"('a', 'e', 'e', 'd', 'c', 'e', 'a', 'd', 'd', 'c', 'a', 'e')",31,22,19530,18.5,"('a', 'd', 'c', 'b', 'c', 'b', 'e', 'b', 'c', 'd', 'e', 'e', 'c', 'e', 'b', 'a', 'b', 'd', 'e', 'e', 'e', 'a', 'b', 'b')",32000
9,spec_second_3.dot,4.28,"('a', 'e', 'a', 'b', 'c', 'c', 'b', 'd', 'c', 'a', 'c', 'c', 'c')",32,21,16263,1.53,"('b', 'b', 'b', 'd', 'b', 'c', 'd', 'c', 'e', 'a', 'c', 'a', 'b', 'a', 'a', 'c', 'e', 'a', 'd', 'd', 'e', 'b', 'a', 'e', 'a', 'e', 'e', 'd', 'd', 'a', 'd', 'b', 'e', 'a', 'b', 'a', 'd', 'b', 'b', 'e', 'b', 'c', 'a', 'a', 'd', 'b', 'e', 'a', 'b', 'b', 'b', 'd', 'd', 'e', 'b', 'd', 'c', 'b', 'a', 'c', 'd', 'd', 'b', 'd', 'd', 'b', 'b', 'c', 'd', 'a', 'c', 'c', 'b', 'e', 'e', 'b', 'e', 'e', 'd', 'a', 'b', 'c', 'a', 'd', 'e', 'e', 'b', 'b', 'd', 'a', 'b', 'd', 'b', 'a', 'e', 'a', 'e', 'b', 'a', 'd', 'd', 'c', 'a', 'd', 'e', 'e', 'e', 'e', 'd', 'c', 'c', 'c', 'b', 'e', 'd', 'c', 'c', 'a', 'a', 'b', 'e', 'e', 'b', 'b', 'a', 'c', 'c', 'e', 'e', 'd', 'e', 'b', 'd', 'c', 'c', 'c', 'a', 'd', 'b', 'c', 'b', 'e', 'd', 'b', 'b', 'b', 'b', 'a', 'b', 'b', 'e', 'a', 'd', 'd', 'b', 'e', 'a', 'a', 'd', 'c', 'd', 'a', 'd', 'd', 'c', 'c', 'b', 'd', 'b', 'e', 'b', 'a', 'a', 'a', 'e', 'b', 'a', 'b', 'e', 'e', 'e', 'a', 'a', 'e', 'e', 'd', 'd', 'c', 'a', 'e', 'e', 'e', 'c', 'd', 'a', 'd', 'd', 'c', 'c', 'a', 'c')",2800
11,spec_second_4.dot,71.1,"('a', 'e', 'c', 'b', 'a', 'a', 'd', 'd')",38,24,28927,3.31,"('c', 'b', 'a', 'a', 'd', 'a', 'a', 'd', 'a', 'e', 'e', 'd', 'a', 'b', 'd')",5800
11,spec_second_2.dot,21.4,"('d', 'e', 'd', 'b', 'b', 'a', 'c', 'b', 'b', 'b', 'c', 'c', 'b')",48,32,57000,3.39,"('b', 'b', 'b', 'e', 'e', 'a', 'd', 'e', 'e', 'b', 'a', 'd', 'd', 'a', 'd', 'e', 'a', 'd', 'a', 'b', 'd', 'c', 'a', 'a', 'a', 'c', 'd', 'a', 'e', 'a', 'd', 'c', 'b', 'c', 'a', 'd', 'e', 'e', 'a', 'b', 'e', 'b', 'a', 'd', 'd', 'c', 'd', 'd', 'e', 'e')",5800
11,spec_second_1.dot,7.38,"('c', 'a', 'b', 'b', 'e', 'e', 'b', 'e', 'c', 'c', 'c')",37,24,25166,5.63,"('d', 'd', 'e', 'a', 'c', 'a', 'c', 'e', 'b', 'a', 'e', 'a', 'b', 'b', 'b', 'b', 'a', 'e', 'a', 'c', 'd', 'a', 'd', 'c', 'b', 'a', 'a', 'd', 'a', 'd', 'c', 'a', 'b', 'a', 'e', 'a', 'e', 'd', 'b', 'e', 'a', 'd', 'a', 'c', 'c', 'e', 'd', 'e', 'a', 'b', 'e', 'a', 'e', 'a', 'd', 'c')",9400
11,spec_second_5.dot,12.4,"('c', 'b', 'a', 'a', 'd', 'a', 'b', 'a')",32,20,22721,0.979,"('b', 'b', 'b', 'd', 'c', 'b', 'b', 'a', 'b', 'a', 'b', 'c', 'a', 'c', 'e', 'b', 'b', 'e', 'd', 'b')",1600
11,spec_second_3.dot,5.11,"('a', 'e', 'c', 'b', 'a', 'a', 'd', 'a', 'd', 'c')",33,20,14685,11.6,"('d', 'e', 'a', 'e', 'a', 'a', 'b', 'a', 'a', 'a', 'e', 'e', 'd', 'd', 'd', 'b', 'b', 'b', 'a', 'c', 'a', 'e', 'a', 'a', 'a', 'c', 'b', 'b', 'e', 'e', 'b', 'a', 'a', 'd', 'd', 'e', 'c', 'd', 'd', 'd', 'd', 'e', 'd', 'e', 'd', 'a', 'd', 'c', 'e', 'b', 'b', 'b', 'c')",19600
3,spec_second_2.dot,2.81,"('a', 'e', 'b', 'c', 'c', 'd', 'b', 'a', 'b', 'd')",19,16,7815,5.14,"('d', 'a', 'a', 'c', 'c', 'a', 'e', 'c', 'c', 'a', 'b', 'b', 'b', 'a', 'd', 'b', 'e', 'd', 'd', 'b', 'd', 'b', 'd', 'c', 'c', 'e', 'b', 'a', 'e', 'b', 'c', 'b', 'c', 'c', 'b', 'd', 'e', 'e', 'c', 'e', 'e', 'a', 'a', 'a', 'd', 'c', 'a', 'e', 'e', 'c', 'd', 'e', 'a', 'c', 'e', 'd', 'd', 'c', 'b', 'a', 'b', 'e', 'a', 'e', 'e', 'd', 'c', 'b', 'a', 'b', 'c', 'c', 'e', 'c', 'd', 'c', 'b', 'a', 'e', 'b', 'c', 'c', 'c', 'b', 'c', 'e', 'b', 'c', 'c', 'b', 'b', 'd', 'd', 'e')",11800
3,spec_second_1.dot,5.57,"('c', 'b', 'b', 'b', 'c', 'e', 'b', 'c', 'e', 'd', 'a', 'a', 'b', 'b')",25,19,16020,13.6,"('b', 'e', 'b', 'c', 'e', 'b', 'e', 'b', 'd', 'c', 'd', 'c', 'b', 'e', 'd', 'c', 'e', 'c', 'd', 'd', 'e', 'b', 'e', 'b', 'a', 'b', 'c', 'b', 'b', 'a', 'a', 'd', 'd', 'd', 'd', 'a', 'c', 'b', 'd', 'b', 'd', 'd', 'd', 'a', 'a', 'b', 'e', 'd', 'e', 'a', 'b', 'c', 'c', 'a', 'e', 'a', 'c', 'd', 'e', 'd', 'c', 'c', 'c', 'b', 'a', 'c', 'b', 'a', 'a', 'd', 'b', 'a', 'b', 'b', 'b', 'a', 'a', 'b', 'c', 'a', 'd', 'e', 'e', 'a', 'b', 'b', 'd', 'd', 'c', 'c', 'b', 'a', 'c', 'e', 'd', 'c', 'c', 'd', 'a', 'c', 'c', 'b', 'b', 'c', 'd', 'd', 'd', 'd', 'a', 'a', 'e', 'd', 'a', 'e', 'b', 'd', 'a', 'c', 'a', 'a', 'b', 'd', 'c', 'c', 'e', 'e', 'e', 'd', 'a', 'b', 'e', 'e', 'c', 'a', 'd', 'd', 'b', 'a', 'c', 'a', 'a', 'a', 'a', 'b', 'c', 'e', 'd', 'a', 'e', 'd', 'a', 'c', 'c', 'c', 'd', 'e', 'c', 'b', 'b', 'a', 'c', 'd', 'a', 'c', 'a', 'a', 'b', 'c', 'c', 'a', 'd', 'e', 'e', 'b', 'd', 'd', 'c', 'd', 'e', 'a', 'd', 'c', 'c', 'e', 'd', 'e', 'b', 'a', 'c', 'c', 'b', 'e', 'd', 'a', 'a', 'a', 'd', 'b', 'c', 'c', 'e', 'b', 'b', 'e', 'd', 'a', 'c', 'e', 'd', 'd', 'c', 'b', 'b', 'e', 'e', 'd', 'b', 'c', 'e', 'a', 'd', 'd', 'b', 'c', 'e', 'c', 'c', 'b', 'a', 'e', 'e', 'a', 'b', 'a', 'e', 'a', 'b', 'e', 'c', 'a', 'e', 'e', 'a', 'e', 'a', 'e', 'b', 'c', 'c', 'd', 'b', 'a', 'b', 'c', 'd', 'c', 'c', 'e', 'e', 'c', 'd', 'c', 'b', 'c', 'e', 'a', 'a', 'a', 'e', 'a', 'b')",34400
3,spec_second_3.dot,11.3,"('a', 'e', 'b', 'c', 'c', 'd', 'b', 'a', 'b', 'd')",19,16,21711,2.74,"('e', 'b', 'd', 'd', 'b', 'e', 'c', 'd', 'c', 'a', 'b', 'e', 'c', 'd', 'd', 'b', 'b', 'c', 'b', 'c', 'd', 'a', 'a', 'a', 'b', 'c', 'c', 'b', 'e', 'c', 'b', 'd', 'c', 'd', 'c', 'b', 'd', 'd', 'c', 'b', 'c', 'b', 'd', 'b', 'd', 'a', 'e', 'd', 'a', 'b', 'e', 'b', 'c', 'c', 'd', 'a', 'a', 'e', 'e', 'c', 'e', 'b', 'a', 'e', 'b', 'a', 'e', 'b', 'c', 'b', 'e', 'a', 'd', 'e', 'd', 'e', 'c', 'b', 'e', 'c', 'e', 'c', 'c', 'a', 'd', 'b', 'c', 'b', 'd', 'c', 'a', 'd', 'b', 'e', 'b', 'e', 'e', 'b', 'a', 'e', 'a', 'd', 'd', 'b', 'b', 'c', 'e', 'b', 'a', 'e', 'c', 'd', 'c', 'b', 'a', 'b', 'c', 'e', 'a', 'a', 'e', 'c', 'e', 'b', 'd', 'd', 'd', 'e', 'c', 'c', 'a', 'd', 'e', 'a', 'e', 'c', 'e', 'b', 'b', 'e', 'd', 'd', 'b', 'b', 'e', 'e', 'a', 'd')",7400
5,spec_second_4.dot,0.618,"('a', 'b', 'c', 'e', 'e')",7,1,875,0.113,"('c', 'e', 'a', 'e', 'e', 'd', 'e', 'c', 'b', 'c', 'c', 'e', 'c', 'b', 'd', 'd', 'e', 'a', 'd', 'b', 'b', 'd', 'e', 'e')",200
5,spec_second_2.dot,4.7,"('a', 'a', 'b', 'a', 'e')",27,1,14832,0.114,"('e', 'b', 'e', 'a', 'd', 'd', 'c', 'c', 'd', 'd', 'e', 'e')",200
5,spec_second_1.dot,1.06,"('a', 'b', 'd', 'd', 'e', 'e')",9,1,1335,0.325,"('a', 'd', 'a', 'd', 'd', 'b', 'a', 'e')",400
5,spec_second_5.dot,0.668,"('a', 'b', 'b', 'e', 'e')",7,1,903,0.146,"('a', 'b', 'a', 'c', 'a', 'b', 'b', 'b', 'e', 'a', 'e', 'd', 'c', 'c', 'd', 'b', 'b', 'a', 'e')",200
5,spec_second_3.dot,0.367,"('a', 'b', 'c', 'e', 'e')",7,1,855,0.121,"('b', 'e', 'c', 'a', 'b', 'b', 'c', 'd', 'd', 'a', 'd', 'e', 'd', 'c', 'b', 'a', 'a', 'c', 'c', 'e', 'c', 'd', 'c', 'a', 'a', 'a', 'e', 'b', 'a', 'e', 'b', 'a', 'd', 'd', 'c', 'c', 'd', 'd', 'b', 'b', 'd', 'd', 'a', 'e', 'a', 'e', 'a', 'c', 'b', 'b', 'e', 'b', 'd', 'b', 'b', 'a', 'b', 'b', 'e', 'a', 'a', 'd', 'b', 'e', 'e', 'a', 'd', 'a', 'a', 'a', 'c', 'a', 'b', 'e', 'e', 'a', 'c', 'e', 'b', 'a', 'b', 'b', 'c', 'd', 'e', 'd', 'b', 'e', 'a', 'a', 'd', 'e', 'a', 'b', 'b', 'e', 'a', 'c', 'c', 'b', 'c', 'd', 'd', 'b', 'e', 'a', 'e', 'b', 'c', 'd', 'd', 'd', 'b', 'd', 'b', 'c', 'b', 'b', 'd', 'd', 'a', 'd', 'd', 'b', 'e', 'b', 'd', 'e', 'a', 'a', 'a', 'e', 'c', 'e', 'd', 'a', 'b', 'c', 'e', 'b', 'c', 'b', 'b', 'c', 'd', 'c', 'e', 'c', 'e', 'e', 'c', 'b', 'c', 'd', 'e', 'd', 'c', 'd', 'c', 'b', 'e', 'e', 'e', 'c', 'd', 'e', 'b', 'd', 'c', 'b', 'd', 'd', 'b', 'a', 'd', 'a', 'a', 'd', 'c', 'c', 'b', 'a', 'e', 'c', 'b', 'd', 'c', 'e', 'a', 'b', 'd', 'c', 'a', 'a', 'a', 'c', 'c', 'b', 'e', 'e', 'e', 'd', 'e', 'a', 'e', 'c', 'b', 'b', 'd', 'a', 'b', 'd', 'c', 'e', 'a', 'a', 'd', 'b', 'e', 'c', 'b', 'e', 'c', 'b', 'e', 'c', 'c', 'b', 'a', 'c', 'b', 'a', 'd', 'e', 'c', 'b', 'c', 'b', 'c', 'd', 'd', 'c', 'd', 'b', 'c', 'e', 'd', 'd', 'b', 'd', 'b', 'e', 'd', 'b', 'b', 'e', 'e', 'a', 'd', 'e', 'e', 'c', 'c', 'c', 'c', 'a', 'b', 'b', 'd', 'e', 'a', 'c', 'a', 'a', 'b', 'a', 'c', 'c', 'c', 'e', 'd', 'd', 'c', 'e', 'c', 'b', 'd', 'd', 'c', 'e', 'c', 'a', 'a', 'b', 'a', 'd', 'c', 'd', 'b', 'c', 'a', 'd', 'c', 'd', 'c', 'c', 'c', 'c', 'e', 'a', 'd', 'b', 'a', 'd', 'b', 'd', 'e', 'e')",200
24,spec_second_4.dot,50.7,"('d', 'c', 'e', 'a', 'b', 'a', 'c', 'e', 'c', 'c', 'e')",31,15,21642,66.3,NAN,120000
24,spec_second_2.dot,15.2,"('a', 'b', 'c', 'd', 'd', 'd', 'd', 'b', 'd', 'd', 'b', 'c')",36,22,25838,4.2,"('c', 'e', 'c', 'a', 'e', 'a', 'c', 'b', 'd', 'c', 'b', 'e', 'c', 'c', 'd', 'b', 'a', 'e', 'c', 'b', 'a', 'c', 'd', 'a', 'e', 'c', 'b', 'd', 'a', 'c', 'a', 'c', 'c', 'd', 'e', 'd', 'e', 'b', 'e', 'd', 'a', 'c', 'a', 'c', 'b', 'e', 'c', 'e', 'd', 'a', 'c', 'd', 'a', 'c', 'b', 'c', 'd', 'b', 'd', 'a', 'c', 'd', 'd', 'e', 'c', 'c', 'b', 'a', 'b', 'd', 'e', 'd', 'a', 'a', 'e', 'b', 'c', 'd', 'b', 'a', 'b', 'e', 'b', 'c', 'c', 'a', 'c', 'd', 'c', 'b', 'a', 'e', 'b', 'd', 'a', 'c', 'd', 'd', 'c', 'c', 'b', 'e', 'd', 'b', 'e', 'e', 'c', 'a', 'd', 'b', 'd', 'c', 'd', 'c', 'a', 'a', 'a', 'c', 'e', 'b', 'd', 'a', 'b', 'd', 'e', 'b', 'c', 'c', 'b', 'a', 'a', 'c', 'e', 'e', 'd', 'a', 'd', 'a', 'd', 'c', 'd', 'd', 'b', 'e', 'a', 'b', 'e', 'e', 'a', 'd', 'a', 'b', 'c', 'a', 'c', 'a', 'a', 'd', 'a', 'e', 'a', 'b', 'd', 'e', 'd', 'b', 'b')",7800
24,spec_second_1.dot,12.9,"('c', 'd', 'd', 'b', 'c', 'c', 'd', 'b', 'b', 'c')",31,18,17967,2.58,"('c', 'c', 'a', 'a', 'e', 'a', 'e', 'd', 'c', 'b', 'c', 'b', 'b', 'b', 'e', 'b', 'd', 'a', 'd', 'b', 'a', 'c', 'd', 'd', 'd', 'a', 'b', 'c', 'b', 'b', 'a', 'b', 'b', 'c', 'b', 'e', 'd', 'c', 'c', 'd', 'd', 'a', 'd', 'c', 'd', 'c', 'd', 'a', 'b', 'd', 'e', 'a', 'c', 'e', 'a', 'b', 'a', 'c', 'e', 'a', 'a', 'a', 'e', 'a', 'c', 'd', 'd', 'b', 'b', 'b', 'b', 'b', 'a', 'e', 'c', 'e', 'a', 'c', 'b', 'e', 'a', 'e', 'c')",4600
24,spec_second_5.dot,83.1,"('d', 'b', 'a', 'c', 'b', 'e', 'b', 'b', 'e', 'e', 'e', 'e', 'b', 'c', 'b', 'c', 'e', 'a', 'a', 'b')",63,35,154427,61.6,"('e', 'e', 'c', 'b', 'c', 'a', 'd', 'c', 'd', 'd', 'c', 'c', 'e', 'd', 'b', 'd', 'c', 'd', 'd', 'c', 'a', 'b', 'c', 'e', 'c', 'b', 'a', 'e', 'a', 'a', 'd', 'a', 'd', 'c', 'b', 'b', 'c', 'a', 'd', 'b', 'e', 'd', 'b', 'a', 'c', 'b', 'd', 'a', 'a', 'c', 'e', 'c', 'd', 'c', 'd', 'b', 'a', 'a', 'd', 'e', 'a', 'e', 'e', 'b', 'a', 'c', 'c', 'd', 'e', 'e', 'a', 'a', 'b', 'e', 'c', 'd', 'e', 'b', 'c', 'e', 'c', 'd', 'a', 'a', 'd', 'e', 'd', 'c', 'e', 'e', 'a', 'e', 'b', 'b', 'b', 'b', 'c', 'd', 'b', 'b', 'b', 'b', 'a', 'a', 'd', 'a', 'a', 'c')",112000
