name,spec_num,during_time_spec,extraction_mistake_during,dfa_extract_specs_states,dfa_extract_specs_final,dfa_extract_spec_mem_queries,mistake_time_rand,mistake_rand,rand_num_queries
12,spec_3.dot,1.42e+02,"('e', 'b', 'd', 'e', 'a', 'a', 'e', 'c', 'a', 'c', 'b', 'a', 'd', 'd')",41,13,30481,2.45,"('e', 'e', 'a', 'a', 'b', 'd', 'b', 'e', 'c', 'c', 'd', 'b', 'e', 'e', 'b', 'd', 'a', 'b', 'd', 'c', 'e', 'a', 'a', 'c', 'd', 'a', 'a', 'a', 'c', 'd', 'e', 'a', 'b', 'a', 'b', 'b', 'c', 'c', 'd', 'b', 'd', 'e', 'a', 'e', 'c', 'b', 'b', 'c', 'c', 'b', 'c', 'd', 'd', 'c', 'a', 'c', 'd', 'b', 'e', 'e', 'a', 'b', 'd', 'd', 'd', 'c', 'e', 'd', 'c', 'd', 'd', 'b', 'b', 'a', 'c', 'd', 'a', 'a', 'd', 'c', 'd')",4600
12,spec_2.dot,11.3,NAN,15,5,5560,26.4,"('a', 'e', 'c', 'd', 'e', 'a', 'b', 'b', 'e', 'd', 'd', 'b', 'd', 'd', 'e', 'b', 'd', 'c', 'b', 'a', 'c', 'e', 'd', 'b', 'c', 'e', 'c', 'b', 'c', 'c', 'c', 'b', 'd', 'e', 'e', 'a', 'a', 'd', 'e', 'e', 'b', 'a', 'b', 'd', 'e', 'b', 'e', 'b', 'c', 'b', 'e', 'e', 'c', 'a', 'e', 'a', 'b', 'a', 'c')",35400
30,spec_5.dot,26.3,"('b', 'd', 'd', 'a', 'd', 'b', 'e', 'd', 'c')",29,6,16757,5.13,"('e', 'b', 'c', 'e', 'e', 'd', 'b', 'c', 'c', 'd', 'e', 'd', 'a', 'e', 'b', 'a', 'c', 'e', 'd', 'c', 'c', 'b', 'e', 'c', 'e', 'c', 'b', 'c', 'b', 'c', 'a', 'b', 'b', 'e', 'e', 'c', 'c', 'd', 'b', 'c', 'a', 'd', 'e', 'c', 'b', 'd', 'b', 'b', 'c', 'a', 'a', 'a', 'a', 'a', 'a', 'a', 'a', 'c', 'b', 'a', 'b', 'c', 'c', 'e', 'a', 'a', 'c', 'd', 'a', 'd', 'c', 'd', 'e', 'c', 'e', 'b', 'b', 'e', 'e', 'd', 'd', 'e', 'a', 'e', 'd', 'c', 'd', 'e', 'b', 'c', 'a', 'b', 'a', 'd', 'd', 'd', 'd', 'e', 'd', 'd', 'd', 'e', 'c', 'a', 'b', 'b', 'c', 'e', 'b', 'b', 'd', 'b', 'b', 'b', 'c', 'a', 'c', 'c', 'e', 'd', 'c', 'd', 'e', 'a', 'e', 'b', 'd', 'a', 'c', 'c', 'b', 'a', 'a', 'd', 'a', 'a', 'b', 'a', 'e', 'd', 'd', 'a', 'd', 'b', 'e', 'a', 'c', 'd', 'c', 'b', 'c', 'c', 'a', 'b', 'd', 'c', 'b', 'c', 'b', 'a', 'b', 'b', 'a', 'b', 'e', 'b', 'e', 'a', 'd', 'b', 'e', 'a', 'b', 'c', 'c', 'e', 'b', 'd', 'c', 'b', 'b')",4600
30,spec_4.dot,3.5e+02,"('c', 'c', 'a', 'd', 'a', 'c', 'c', 'b', 'a', 'c', 'a', 'c', 'd')",61,11,80583,2.26,"('c', 'e', 'e', 'a', 'd', 'd', 'c', 'e', 'c', 'a', 'c', 'e', 'e', 'd', 'c', 'c', 'b', 'e', 'b', 'a', 'b', 'c', 'a', 'a', 'd', 'b', 'b', 'd', 'd', 'a', 'a', 'b', 'e', 'a', 'c', 'd', 'b', 'd', 'e')",2800
30,spec_1.dot,19.0,"('a', 'e', 'a', 'c', 'e', 'c', 'e', 'a', 'c', 'd')",28,7,12298,3.26,"('a', 'c', 'b', 'a', 'e', 'e', 'c', 'c', 'a', 'a', 'b', 'e', 'c', 'a', 'b', 'c', 'a', 'a', 'd', 'c', 'a', 'e', 'd', 'b', 'd', 'c', 'c', 'd', 'a', 'a', 'a', 'a', 'a', 'd', 'b', 'd', 'c', 'b', 'e', 'b', 'e', 'c', 'c', 'd', 'b', 'd', 'd', 'e', 'b', 'e', 'b', 'b', 'e', 'd', 'e', 'a', 'c', 'c', 'd', 'd', 'e', 'b', 'c', 'c', 'c', 'e', 'e', 'a', 'd', 'd', 'b', 'a', 'b', 'c', 'c', 'd', 'b', 'b', 'b', 'a', 'c', 'c', 'a', 'c', 'a', 'a', 'c', 'c', 'd', 'c', 'e', 'b', 'e', 'b', 'a', 'c', 'b', 'b', 'b', 'a', 'a', 'd', 'a', 'b', 'b', 'e', 'c', 'c', 'e', 'd', 'b', 'd', 'c', 'c', 'e', 'e', 'b', 'b', 'e', 'b', 'd', 'a', 'a', 'a', 'c', 'c', 'b', 'd', 'c', 'c', 'a', 'd')",4000
30,spec_3.dot,34.0,"('b', 'a', 'e', 'd', 'e', 'b', 'e', 'd', 'a', 'd')",33,10,16071,0.716,"('d', 'e', 'a', 'c', 'e', 'b', 'b', 'a', 'd', 'b', 'c', 'a', 'b', 'e', 'c', 'b', 'b', 'd', 'b', 'e', 'd', 'c', 'c', 'b', 'd', 'b', 'd', 'e', 'b', 'c', 'e', 'b', 'd', 'c', 'b', 'd', 'e', 'b', 'b', 'c', 'a', 'c', 'a', 'c', 'a', 'e', 'd', 'b', 'a', 'b', 'd', 'd', 'b', 'b', 'e', 'd', 'b', 'c', 'a', 'a', 'b', 'b', 'b', 'c', 'c', 'c', 'c', 'e', 'b', 'a', 'e', 'c', 'a', 'b', 'e', 'b', 'e', 'd', 'd', 'c', 'b')",1000
30,spec_2.dot,82.6,"('a', 'a', 'd', 'd', 'a', 'e', 'a', 'a', 'b', 'e', 'c', 'b', 'b')",47,11,37561,5.6,"('e', 'b', 'c', 'e', 'c', 'b', 'e', 'c', 'b', 'e', 'e', 'c', 'e', 'a', 'a', 'b', 'd', 'b', 'c', 'c', 'e', 'e', 'd', 'd', 'b', 'e', 'd', 'e', 'c', 'd', 'c', 'c', 'd', 'a', 'd', 'b', 'e', 'd', 'a', 'c', 'c', 'e', 'b', 'c', 'a', 'c', 'a', 'a')",7000
26,spec_5.dot,22.0,"('a', 'c', 'd', 'e', 'b', 'b', 'b', 'd', 'e', 'b')",32,6,16986,2.25,"('d', 'b', 'c', 'd', 'e', 'd', 'a', 'e', 'a', 'a', 'c', 'c', 'e', 'b', 'b', 'b', 'b', 'b', 'd', 'c', 'd', 'e')",3000
26,spec_4.dot,12.0,NAN,21,5,9492,1.68,"('b', 'c', 'e', 'c', 'e', 'e', 'c', 'a', 'e', 'a', 'd', 'c', 'b', 'c', 'e', 'd', 'a', 'a', 'e', 'e', 'd', 'e', 'c', 'd', 'b', 'c', 'c', 'e', 'd', 'c', 'e', 'a', 'a', 'd', 'd', 'b', 'd', 'e', 'a', 'c', 'e', 'a', 'a', 'd', 'c', 'd', 'e', 'd', 'e', 'e', 'c', 'e', 'd', 'c', 'c', 'd', 'a', 'b', 'd', 'b', 'b', 'a', 'd', 'e', 'c', 'c', 'c', 'd', 'e', 'c', 'd', 'b', 'e', 'c', 'c', 'b', 'b', 'e', 'b', 'a', 'd', 'a', 'e', 'b', 'a', 'c', 'b', 'd', 'a', 'a', 'd', 'c', 'b', 'e', 'c', 'c', 'e', 'b', 'b', 'd', 'c', 'a', 'b', 'e', 'c', 'a', 'b', 'e', 'd', 'a', 'b', 'd', 'a', 'a', 'b', 'd', 'd', 'a', 'e', 'd', 'a', 'e', 'd', 'b', 'c')",2200
26,spec_1.dot,26.3,"('d', 'c', 'd', 'd', 'e', 'a', 'a', 'b', 'd', 'a', 'b', 'a')",32,8,14737,3.88,"('a', 'd', 'c', 'a', 'e', 'a', 'b', 'd', 'e', 'b', 'b', 'd', 'a', 'd', 'b', 'c', 'e', 'b', 'b', 'a', 'a', 'a', 'a', 'b', 'b', 'a', 'b', 'c', 'c', 'c', 'e', 'e', 'd', 'c')",3400
26,spec_3.dot,14.5,"('a', 'c', 'd', 'e', 'b', 'b', 'a', 'a', 'a', 'b')",25,5,8321,0.65,"('a', 'c', 'a', 'b', 'c', 'e', 'c', 'e', 'd', 'd', 'a', 'a', 'b', 'a', 'b', 'e', 'b', 'c', 'd', 'e', 'b', 'a', 'b', 'a', 'e', 'd', 'a', 'a', 'c', 'c', 'e', 'e', 'c', 'd', 'd', 'b', 'a', 'c', 'e', 'b', 'a', 'c', 'd', 'd', 'c', 'e', 'a', 'e', 'd', 'd', 'e', 'b', 'e', 'e', 'a', 'b', 'b', 'e', 'a', 'a', 'b', 'b', 'a', 'a', 'c', 'd', 'e')",800
26,spec_2.dot,12.6,NAN,21,5,9397,1.39,"('d', 'e', 'd', 'a', 'e', 'd', 'a', 'e', 'd', 'c', 'e', 'c', 'b', 'c', 'a', 'b', 'a', 'c', 'a', 'a', 'a', 'c', 'a', 'b', 'c', 'c', 'c', 'b', 'e', 'c', 'e', 'e', 'a', 'b', 'b', 'a', 'e', 'c', 'd', 'b', 'e', 'd', 'd', 'b', 'b', 'b', 'b', 'b', 'b', 'd', 'b', 'd', 'e', 'c', 'e', 'b', 'd', 'd', 'c', 'c', 'e', 'b', 'e', 'e', 'c', 'e', 'b', 'd', 'c', 'c', 'd', 'e', 'c', 'c', 'a', 'c', 'a', 'b', 'a', 'a', 'c', 'd', 'b', 'd', 'd', 'e', 'a', 'a', 'a', 'b', 'a', 'e', 'e', 'd', 'a', 'a', 'a', 'd', 'e', 'a')",1200
9,spec_5.dot,6.69,NAN,14,8,5013,22.7,"('a', 'b', 'a', 'e', 'a', 'b', 'b', 'e', 'b', 'a', 'e', 'b', 'e', 'a', 'a', 'e', 'b', 'a', 'e', 'c', 'e', 'c', 'b', 'c', 'b', 'c', 'c', 'c', 'a', 'e', 'e', 'a', 'a', 'd', 'b', 'c', 'c', 'c', 'a', 'a', 'b', 'a', 'b', 'e', 'e', 'e', 'a', 'd', 'e', 'd', 'c', 'a', 'c', 'd', 'd', 'c', 'a', 'c', 'c', 'a', 'd', 'c', 'c', 'a', 'a', 'a', 'c', 'a', 'd', 'c', 'b', 'c', 'b', 'c', 'b', 'c', 'd', 'b', 'a', 'e', 'a', 'd', 'd', 'a', 'd', 'a', 'd', 'd', 'a', 'e', 'a', 'd', 'd', 'a', 'b', 'a', 'a', 'd', 'e', 'c', 'e', 'b', 'c', 'c', 'a', 'c', 'c', 'a', 'd', 'd', 'c', 'e', 'c', 'a', 'e', 'a', 'a', 'c', 'e', 'd', 'd', 'd', 'd', 'c', 'a', 'a', 'd', 'c', 'd', 'a', 'a', 'e', 'd', 'a', 'd', 'e', 'c', 'a', 'a', 'c', 'b', 'c', 'd', 'd', 'e', 'd', 'a', 'e', 'a', 'd', 'c', 'b', 'a', 'b', 'c', 'a', 'e', 'a', 'b', 'd', 'c', 'c', 'e', 'b', 'd', 'd', 'd', 'd', 'e', 'c', 'c', 'c', 'd', 'a', 'd', 'c', 'd', 'c', 'b', 'e', 'd', 'd', 'd', 'b', 'a', 'b')",28000
9,spec_4.dot,6.06,NAN,14,8,5013,2.78,"('d', 'c', 'b', 'c', 'e', 'c', 'd', 'b', 'd', 'e', 'e', 'e', 'd', 'e', 'b', 'c', 'e', 'c', 'b', 'b', 'b', 'c', 'e', 'b', 'e', 'e', 'e', 'c', 'd', 'a', 'e', 'd', 'e', 'e', 'b', 'b', 'a', 'b', 'b', 'a', 'd', 'd', 'b', 'e', 'a', 'a', 'c', 'd', 'e', 'd', 'c', 'b', 'c', 'd', 'e', 'b', 'b', 'd', 'a', 'a', 'b', 'b', 'b', 'b')",3400
9,spec_1.dot,30.5,"('a', 'c', 'e', 'd', 'e', 'd', 'c', 'a', 'd', 'd', 'e', 'd', 'b')",26,14,11501,5.29,"('d', 'c', 'b', 'd', 'd', 'e', 'a', 'a', 'd', 'e', 'c', 'a', 'b', 'd', 'd', 'c', 'a', 'e', 'e', 'e', 'd', 'b', 'a', 'c', 'a', 'a', 'd', 'e', 'd', 'b', 'd', 'd', 'c', 'b', 'b', 'd', 'a', 'b', 'c', 'e', 'a', 'c', 'c', 'c', 'c', 'd', 'b', 'e', 'e', 'd', 'c', 'b', 'e', 'e', 'c', 'b', 'c', 'e', 'b', 'e', 'c', 'd', 'd', 'a', 'e', 'b', 'a', 'd', 'b', 'd', 'c', 'd', 'c', 'c', 'e', 'd', 'd', 'a', 'd', 'd', 'b', 'd', 'b', 'e', 'b', 'd', 'e', 'c', 'e', 'b', 'c', 'c', 'b', 'c', 'b', 'e', 'd', 'd', 'a', 'a', 'b', 'd', 'a', 'c', 'c', 'a', 'b', 'a', 'b', 'd', 'e', 'b', 'a', 'a', 'c', 'e', 'b', 'e', 'e', 'b', 'c', 'b', 'd', 'd', 'c', 'd', 'b', 'b', 'b', 'a', 'a', 'a', 'd', 'd', 'e', 'e', 'c', 'e', 'b', 'd', 'e', 'd', 'a', 'e', 'c', 'c', 'b', 'd', 'a', 'a', 'b', 'd', 'd', 'e', 'e', 'b', 'c', 'e', 'e', 'd', 'd', 'a', 'a', 'b', 'b', 'd', 'd', 'd', 'e', 'd', 'e', 'b', 'd', 'b', 'c', 'e', 'e', 'e', 'b', 'e', 'd', 'b', 'b', 'b', 'e', 'c', 'd', 'b', 'c', 'a', 'b', 'b', 'b', 'a', 'b', 'c', 'e', 'e', 'e', 'a', 'e', 'a', 'c', 'c', 'd', 'e', 'e', 'b', 'b', 'c', 'a', 'e', 'a', 'd', 'c', 'e', 'd', 'e', 'e', 'd', 'c', 'a', 'b', 'd', 'e', 'b', 'b', 'b', 'a', 'd', 'd', 'd', 'b', 'd', 'b', 'b', 'a', 'b', 'a', 'b', 'd', 'a', 'd', 'd', 'c', 'd', 'c', 'b', 'd', 'b', 'c', 'b', 'c', 'c', 'c', 'c', 'c', 'c', 'e', 'd', 'c', 'e', 'd', 'a', 'c', 'e', 'a', 'd', 'b', 'a', 'd', 'e', 'e', 'e', 'a', 'b', 'e', 'd', 'c', 'd', 'd', 'b', 'e', 'e', 'b', 'e', 'c', 'e', 'd', 'c', 'b', 'a', 'e', 'e', 'b', 'd', 'b', 'b', 'c', 'a', 'c', 'c', 'c', 'e', 'd', 'c', 'a', 'b', 'e', 'e', 'd', 'b', 'c', 'c', 'e', 'e', 'a', 'd', 'b', 'b', 'e', 'a', 'c', 'a', 'b', 'a', 'd', 'b', 'b', 'a', 'c', 'c', 'a', 'b', 'e', 'c', 'b', 'd', 'b', 'a', 'e', 'a', 'b', 'd', 'e', 'e', 'd', 'b', 'b', 'b', 'd', 'a', 'd', 'e', 'c', 'e', 'c', 'c', 'a', 'a', 'b', 'a', 'b', 'a', 'b', 'd', 'c', 'd', 'b', 'b', 'e', 'c', 'a', 'e', 'a', 'c', 'c', 'c', 'b', 'e', 'c', 'a', 'd', 'c', 'a', 'a', 'b', 'd', 'd', 'd', 'a', 'd', 'c', 'b', 'd', 'e', 'c', 'e')",5400
9,spec_3.dot,1.02e+02,"('b', 'b', 'd', 'd', 'd', 'a', 'd', 'c', 'd', 'c')",45,25,36927,0.922,"('b', 'b', 'a', 'c', 'e', 'e', 'd', 'c', 'b', 'b', 'b', 'd', 'd', 'c', 'd', 'e', 'e', 'e', 'c', 'b', 'a', 'b', 'd', 'b', 'b', 'd', 'a', 'e', 'a', 'b')",1000
9,spec_2.dot,6.28,NAN,14,8,5013,3.65,"('d', 'd', 'a', 'e', 'b', 'a', 'e', 'a', 'd', 'e', 'd', 'e', 'a', 'e', 'a', 'c', 'a', 'b', 'c', 'a', 'd', 'a', 'd', 'b', 'b', 'd', 'c', 'd', 'a', 'c', 'b', 'e', 'b', 'd', 'b', 'c', 'b', 'a', 'e', 'd', 'a', 'c', 'a', 'e', 'a', 'd', 'c', 'c', 'c', 'b', 'b', 'c', 'b', 'a', 'd', 'c', 'd', 'e', 'c', 'c', 'b', 'd', 'a', 'a', 'e', 'c', 'd', 'd', 'c', 'c', 'a', 'a', 'd', 'd', 'd', 'b', 'c', 'b', 'c', 'd', 'b', 'd', 'b', 'a', 'c', 'b', 'a', 'e', 'a', 'd', 'd', 'a', 'c', 'e', 'c', 'a', 'a', 'a', 'd', 'a', 'b', 'd', 'b', 'b', 'b', 'e', 'e', 'a', 'd', 'b', 'a', 'a', 'a', 'b', 'c', 'a', 'b', 'b', 'a', 'b', 'c', 'c', 'b', 'd', 'a', 'd', 'd', 'e', 'd', 'c', 'a', 'a', 'a', 'b', 'a', 'd', 'b', 'b', 'a', 'a', 'b', 'a', 'b', 'b', 'c', 'e', 'd', 'e', 'b', 'e', 'c', 'e', 'b', 'b', 'b', 'b', 'e', 'a', 'c', 'd', 'd', 'a', 'b', 'a', 'b', 'd', 'b', 'a', 'c', 'c', 'd', 'e', 'a', 'a', 'b', 'b')",4200
2,spec_5.dot,59.2,"('b', 'c', 'b', 'a', 'e', 'e', 'a', 'c', 'c')",41,2,36639,0.752,"('b', 'c', 'd', 'b', 'c', 'a', 'e', 'b', 'a', 'b', 'a', 'd', 'b', 'e', 'a', 'a', 'c', 'e', 'c', 'e')",600
2,spec_4.dot,71.1,"('e', 'b', 'e', 'b', 'a', 'e', 'a', 'c', 'b', 'c', 'a')",38,1,29857,3.24,"('d', 'e', 'c', 'd', 'a', 'd', 'd', 'a', 'b', 'd', 'a', 'c', 'd', 'e', 'b', 'd', 'a', 'c', 'a', 'a', 'a', 'd', 'b', 'b', 'a', 'e', 'c', 'e', 'b', 'e', 'b', 'a', 'e', 'e', 'e', 'b', 'c', 'a', 'a', 'b', 'e', 'e', 'b', 'c', 'd', 'e', 'c', 'd', 'c', 'c', 'a', 'a', 'd', 'a', 'b', 'c', 'e', 'a', 'e', 'b', 'd', 'b', 'b', 'e', 'b', 'c', 'b', 'c', 'd', 'c', 'b', 'e', 'd', 'c', 'c', 'e', 'a', 'a', 'a', 'e', 'e', 'd', 'a', 'd', 'c', 'b', 'e', 'c', 'd', 'c', 'c', 'a', 'c', 'a', 'a', 'c', 'd', 'd', 'a', 'a', 'c', 'e', 'a', 'c', 'c', 'e', 'e', 'e', 'a', 'e', 'e', 'a', 'c', 'e', 'd', 'a', 'd', 'c', 'e', 'b', 'b', 'b', 'b', 'a', 'e', 'b', 'b', 'd', 'a', 'b', 'b', 'e', 'e', 'b', 'a', 'b', 'e', 'e', 'c', 'c', 'c', 'd', 'd', 'd', 'e', 'a', 'd', 'b', 'b', 'd', 'a', 'c', 'a', 'd', 'e', 'e', 'e', 'a', 'a', 'e', 'b', 'b', 'd', 'e', 'e', 'b', 'b', 'b', 'a', 'c', 'b', 'b', 'a', 'd', 'd', 'd', 'b', 'a', 'e', 'a', 'c', 'a', 'c', 'd', 'd', 'c', 'b', 'a', 'c', 'b', 'd', 'b', 'b', 'b', 'a', 'd', 'e', 'c', 'e', 'a', 'c', 'c', 'e', 'd', 'c', 'e', 'c', 'a', 'c', 'b', 'a', 'c', 'a', 'b', 'b', 'e', 'c', 'b', 'a', 'd', 'c', 'd', 'd', 'c', 'e', 'c', 'b', 'e', 'c', 'a', 'd', 'a', 'c', 'a', 'c', 'd', 'a', 'b', 'b', 'b', 'd', 'e', 'd', 'c', 'b', 'd')",5600
2,spec_1.dot,48.1,"('a', 'b', 'd', 'c', 'a', 'a', 'b', 'e', 'a', 'c', 'e')",25,1,15421,1.05,"('e', 'c', 'a', 'c', 'b', 'a', 'e', 'e', 'a', 'e', 'a', 'a', 'c', 'e', 'd', 'd', 'a', 'd', 'd', 'd', 'b', 'b', 'c', 'd', 'e', 'd', 'd', 'a', 'c', 'c')",1200
2,spec_3.dot,40.1,"('c', 'a', 'c', 'd', 'a', 'b', 'b', 'd', 'b', 'b', 'e')",31,1,21142,2.65,"('c', 'a', 'c', 'd', 'b', 'c', 'e', 'd', 'e', 'd', 'd', 'a', 'd', 'e', 'b', 'a', 'e', 'e', 'a', 'c', 'b', 'a', 'c', 'b', 'd', 'c', 'c', 'a', 'b', 'd', 'a', 'a', 'e', 'b', 'a', 'b', 'd', 'e', 'e', 'a', 'b', 'd', 'c', 'a', 'c', 'e')",3400
2,spec_2.dot,11.6,NAN,17,1,8336,6.71,"('e', 'a', 'a', 'b', 'c', 'c', 'd', 'c', 'c', 'd', 'c', 'b', 'b', 'a', 'b', 'e', 'e', 'c', 'a', 'd', 'e', 'd', 'd', 'c', 'e', 'b', 'a', 'b', 'c', 'e', 'd', 'b', 'c', 'a', 'e', 'd', 'b', 'c', 'd', 'd', 'e', 'a', 'd', 'b', 'c', 'e', 'c', 'a', 'a', 'b', 'a', 'a', 'c', 'c', 'b', 'e', 'a', 'c', 'b', 'b', 'd')",7200
